rank,title,popularity,article,bsn
1,天堂：經典版,438219,252,84452
2,Final Fantasy XIV,228442,156,17608
3,新楓之谷,187183,38,7650
4,MapleStory Worlds,160424,39,79354
5,流亡黯道 Path of Exile,153178,43,18966
6,暗黑破壞神,150205,452,742
7,AION2,106976,55,82913
8,燕雲十六聲,95868,97,75703
9,RO 仙境傳說 Online,74298,22,4212
10,英雄聯盟 League of Legends,61681,218,17532
11,暗黑破壞神 4,41695,39,75105
12,Slay the Spire,40346,15,33661
13,黑色沙漠 BLACK DESERT,35026,16,19017
14,WOW 魔獸世界,30786,22,5219
15,龍胤立志傳,23283,60,84973
16,赤血沙漠,20673,9,37615
17,RO 仙境傳說 Online：樂園,19193,15,83142
18,爐石戰記,18099,5,24044
19,天堂Lineage,18019,0,842
20,Minecraft 我的世界（當個創世神）,12681,40,18673
21,鬥陣特攻,10460,3,27362
22,新瑪奇英雄傳,10155,4,16583
23,戰鎚：40K 系列（Warhammer:40000）,9492,8,7506
24,CS Online﹝絕對武力﹞,8697,2,11902
25,新瑪奇 Mabinogi,8542,0,7422
26,Garena 三角洲行動,8348,11,78342
27,Dead by Daylight（黎明死線）,8151,2,29919
28,戰艦世界 World of Warships,7121,5,21052
29,APEX 英雄,7051,4,36072
30,幻獸帕魯,6649,1,71458
31,戰地風雲,6604,9,4220
32,天國降臨：救贖 系列,5291,2,30945
33,活俠傳,4939,2,73317
34,戰車世界 World of Tanks,4766,6,18214
35,柏德之門 系列,4603,0,2954
36,空洞騎士  系列,4507,1,27487
37,Warframe,4362,2,22797
38,雀魂麻將majsoul,4334,3,36476
39,電馭叛客 2077,4121,2,23379
40,希望戀曲 Online,4037,0,18041
41,飄流幻境 Online,3966,1,8897
42,漫威爭鋒,3939,2,79940
43,流亡黯道 PoE 2,3827,1,82273
44,大俠立志傳,3723,1,76900
45,Once Human,3508,1,78260
46,約翰·卡本特 劇毒突擊隊,3467,2,77826
47,魔力寶貝,3316,1,2577
48,世紀帝國 系列,3277,4,1122
49,Core Keeper,3132,1,74451
50,天外Online,3065,0,6784
51,對魔忍特遣隊,3031,4,84391
52,異塵餘生 系列,2955,2,2023
53,納克園: 最後的樂園,2910,4,77671
54,戰爭雷霆（War Thunder）,2890,3,20947
55,絕地求生 PUBG,2869,0,30630
56,戰慄時空之絕對武力( CS ),2794,5,1473
57,潛水員戴夫,2750,0,35628
58,第一繼承者,2682,2,71782
59,三國志 系列,2637,0,6331
60,武林同萌傳Online,2630,0,6960
61,艾爾之光,2623,0,12259
62,上古卷軸 系列(The Elder Scrolls),2592,0,2526
63,特戰英豪,2475,2,38093
64,暗黑破壞神 3,2344,0,21400
65,千年戰爭 Aigis～一般版～,2190,0,27417
66,魔獸爭霸,2182,1,3044
67,黑神話 系列,2149,1,39114
68,Unlight,2072,9,20111
69,逃離鴨科夫,2036,0,83580
70,邊緣世界,1989,0,27313
71,劍靈 Blade & Soul,1987,0,12980
72,石器時代 系列,1939,0,1571
73,鬼谷八荒,1858,2,70540
74,戰意,1829,3,30786
75,對魔忍 RPG,1814,1,35303
76,巨商,1811,0,5079
77,最後紀元 Last Epoch,1762,2,35693
78,艦隊 Collection,1732,0,24698
79,阿爾比恩 Online,1664,2,27044
80,火炬之光：無限,1597,2,74756
81,逸劍風雲決,1520,0,76881
82,歐洲美洲卡車模擬 系列,1504,2,16179
83,RPG製作大師,1476,1,4918
84,金庸群俠傳,1456,0,10859
85,御城收藏,1443,1,26608
86,永無寧日,1432,0,79196
87,巫師 The Witcher 系列,1428,0,7364
88,吸血鬼倖存者,1419,0,74171
89,武林群俠傳 Online,1379,0,12118
90,霧鎖王國,1336,0,77537
91,失落的方舟（Lost Ark）,1332,0,27410
92,永恆冒險 Grand Chase Classic,1292,0,8948
93,騎馬與砍殺,1291,1,16393
94,殭屍毀滅工程 Project Zomboid,1288,1,20202
95,新天堂II,1281,3,5264
96,幕府將軍、全軍破敵系列,1253,0,4236
97,Terraria,1236,1,20172
98,方舟 系列,1235,0,28423
99,滿意工廠,1229,0,34471
100,魔獸世界：經典版,1228,1,36703
101,皇者天下,1204,1,38055
102,激戰 2（Guild Wars 2 ）,1183,1,16901
103,星露谷物語 Stardew Valley,1174,0,20774
104,三國群英傳Online,1174,0,6777
105,逃離塔科夫,1131,1,29943
106,亂 2 Online,1115,2,5270
107,零始之門,1111,1,84153
108,俠客風雲傳 系列,1085,1,3148
109,Cities: Skylines,1080,0,27991
110,立方救贖,1047,3,83517
111,神絆的導師,1011,0,77141
112,Crusader Kings,1001,1,19480
113,天使之戀Online 國際版,966,0,9734
114,虹彩六號 系列,964,2,1054
115,魔力寶貝：永恆初心,959,0,70151
116,遺跡：來自灰燼,959,0,34991
117,仙劍奇俠傳 系列,954,0,2417
118,R.E.P.O.,944,0,82396
119,童話 Online,923,0,4211
120,Stoneshard,919,0,38794
