rank,title,popularity,article,bsn
1,MapleStory Worlds,275554,176,79354
2,暗黑破壞神 4,213573,103,75105
3,新楓之谷,180610,31,7650
4,天堂：經典版,151812,79,84452
5,Final Fantasy XIV,116646,87,17608
6,燕雲十六聲,102031,176,75703
7,AION2,93305,61,82913
8,RO 仙境傳說 Online,69100,17,4212
9,英雄聯盟 League of Legends,53965,121,17532
10,暗黑破壞神,37956,91,742
11,黑色沙漠 BLACK DESERT,31371,13,19017
12,流亡黯道 Path of Exile,25716,4,18966
13,WOW 魔獸世界,22877,18,5219
14,赤血沙漠,22291,9,37615
15,Minecraft 我的世界（當個創世神）,16768,26,18673
16,APEX 英雄,13517,3,36072
17,天堂Lineage,11620,0,842
18,火炬之光：無限,10944,1,74756
19,爐石戰記,10800,6,24044
20,RO 仙境傳說 Online：樂園,10477,5,83142
21,龍胤立志傳,10114,7,84973
22,Garena 三角洲行動,9316,18,78342
23,雀魂麻將majsoul,9292,7,36476
24,CS Online﹝絕對武力﹞,7526,7,11902
25,新瑪奇 Mabinogi,7372,0,7422
26,戰艦世界 World of Warships,6977,6,21052
27,Warframe,6687,9,22797
28,Slay the Spire,6605,0,33661
29,戰鎚：40K 系列（Warhammer:40000）,6471,2,7506
30,Dead by Daylight（黎明死線）,6453,4,29919
31,希望戀曲 Online,5923,2,18041
32,鬥陣特攻,5563,2,27362
33,電馭叛客 2077,5125,1,23379
34,遙遙西土,5100,6,82985
35,靈魂面甲,4879,3,79921
36,新瑪奇英雄傳,4729,2,16583
37,活俠傳,4726,0,73317
38,風啟之旅,4652,4,84857
39,柏德之門 系列,4632,0,2954
40,吸血鬼倖存者,4550,0,74171
41,流亡黯道 PoE 2,4471,1,82273
42,天國降臨：救贖 系列,4386,1,30945
43,飄流幻境 Online,4131,0,8897
44,Once Human,4038,0,78260
45,世紀帝國 系列,3985,0,1122
46,大俠立志傳,3981,0,76900
47,幻獸帕魯,3747,1,71458
48,戰車世界 World of Tanks,3710,1,18214
49,魔力寶貝,3615,1,2577
50,戰地風雲,3478,1,4220
51,武林同萌傳Online,3248,1,6960
52,魔獸爭霸,3205,0,3044
53,戰意,3196,2,30786
54,暗黑破壞神 3,3171,0,21400
55,潛水員戴夫,3149,0,35628
56,三國志 系列,3012,2,6331
57,絕地求生 PUBG,2970,0,30630
58,夢幻魔法公主,2754,0,82629
59,特戰英豪,2748,1,38093
60,異塵餘生 系列,2712,2,2023
61,上古卷軸 系列(The Elder Scrolls),2707,0,2526
62,千年戰爭 Aigis～一般版～,2696,0,27417
63,艾爾之光,2666,0,12259
64,戰慄時空之絕對武力( CS ),2599,2,1473
65,天外Online,2594,1,6784
66,黑帝斯,2588,1,35739
67,艦隊 Collection,2500,1,24698
68,戰爭雷霆（War Thunder）,2387,1,20947
69,黑神話 系列,2370,1,39114
70,Stoneshard,2243,0,38794
71,霧鎖王國,2198,0,77537
72,逸劍風雲決,2190,0,76881
73,劍靈 Blade & Soul,2141,0,12980
74,新墨魂 Online,2105,8,38561
75,永恆冒險 Grand Chase Classic,1998,2,8948
76,Freestyle: Reboot,1980,11,85300
77,法術小隊,1906,0,80815
78,空洞騎士  系列,1832,0,27487
79,Crusader Kings,1832,4,19480
80,決勝時刻,1819,3,5371
81,阿爾比恩 Online,1799,3,27044
82,巨商,1789,0,5079
83,逃離鴨科夫,1786,0,83580
84,Gamble With Your Friends,1773,1,85405
85,RPG製作大師,1763,0,4918
86,新熱血江湖 Online,1757,3,8294
87,第一繼承者,1710,0,71782
88,失落的方舟（Lost Ark）,1676,0,27410
89,對魔忍 RPG,1673,1,35303
90,金庸群俠傳,1663,1,10859
91,科南的流亡,1659,0,31364
92,激戰 2（Guild Wars 2 ）,1644,1,16901
93,幕府將軍、全軍破敵系列,1624,2,4236
94,鬼谷八荒,1608,0,70540
95,新天堂II,1598,0,5264
96,邊緣世界,1564,0,27313
97,巫師 The Witcher 系列,1559,0,7364
98,A.V.A 戰地之王,1542,3,16618
99,歐洲美洲卡車模擬 系列,1512,0,16179
100,東方Project 系列,1502,2,10039
101,新龍之谷 Dragon Nest,1487,0,13211
102,殭屍毀滅工程 Project Zomboid,1441,0,20202
103,Cities: Skylines,1432,0,27991
104,永恆輪迴,1427,1,38217
105,星露谷物語 Stardew Valley,1386,0,20774
106,魔獸世界：經典版,1382,0,36703
107,方舟 系列,1368,0,28423
108,騎馬與砍殺,1358,0,16393
109,仙劍奇俠傳 系列,1333,0,2417
110,Unlight,1332,2,20111
111,Free Style,1316,6,8610
112,Core Keeper,1289,0,74451
113,泰坦之旅 系列,1280,0,9297
114,虹彩六號 系列,1276,0,1054
115,童話 Online,1266,0,4211
116,R.E.P.O.,1260,0,82396
117,永無寧日,1252,4,79196
118,武林群俠傳 Online,1215,0,12118
119,Don't Starve,1204,0,23632
120,魔力寶貝：永恆初心,1188,0,70151
