rank,title,popularity,article,bsn
1,瑪奇 Mobile,267144,101,32564
2,鳴潮,136906,50,74934
3,神魔之塔,113852,142,23805
4,棕色塵埃 2,86223,18,76207
5,原神,82841,54,36730
6,異環,81132,65,80679
7,SD 鋼彈 G 世代 永恆,74095,28,74906
8,貓咪大戰爭（にゃんこ大戦争）,73107,4,23772
9,勝利女神：妮姬,54253,51,36390
10,崩壞：星穹鐵道,51964,21,72822
11,闇影詩章 Shadowverse,41306,9,29330
12,明日方舟：終末地,40272,23,74604
13,絕區零,39315,26,74860
14,Fate/Grand Order,39086,16,26742
15,Pokemon GO,34609,10,29659
16,怪物彈珠,34234,16,25052
17,蔚藍檔案,32733,19,38898
18,辟邪除妖 Variants Daphne,32697,17,70180
19,鬥破蒼穹 M：少年崛起,31306,51,85983
20,天堂 Mobile,30801,3,25908
21,hololive Dreams,30261,21,84454
22,搞鬼 M,27716,44,80259
23,明日方舟,25186,24,33651
24,卡厄思夢境,24983,17,80099
25,天堂 W,24471,2,71905
26,超異域公主連結☆Re:Dive,19731,33,30861
27,薑餅人放置大戰爭,19698,38,85818
28,煙雨江湖,19484,11,71402
29,楓之谷 M,19148,5,29461
30,BLEACH 死神 Brave Souls,18652,14,27808
31,Monster Hunter Now,18131,7,77414
32,MAJO - 末日策略 RPG,17029,4,85761
33,隨機骰子 系列,16944,5,37396
34,三國觀滄海,16552,20,85287
35,碧藍幻想 系列,16045,13,25204
36,少女前線 2：追放,14889,13,70502
37,RO 仙境傳說：世界之旅,14804,4,83054
38,三國群英傳：策定九州,14672,50,84636
39,傳說對決 Arena of Valor,14581,8,30518
40,我的英雄學院：UNITED SURVIVAL,13662,9,85186
41,緋染天空 Heaven Burns Red,13646,26,37697
42,勇者鬥惡龍 破限亂鬥,13196,10,83661
43,寶可夢集換式卡牌遊戲口袋版,12692,14,79688
44,碧藍航線,12530,4,32550
45,第七史詩,12490,6,34880
46,三國志•戰略版,12132,7,36815
47,楓之谷：放置冒險記,12025,6,82899
48,賽馬娘Pretty Derby,10509,4,34421
49,英雄聯盟：聯盟戰棋,9813,0,38053
50,龍族拼圖 Puzzle & Dragons,8902,2,22153
51,我想成為影之強者！Master of Garden,8161,0,75993
52,忘卻前夜 Morimens,8123,4,78829
53,夢幻模擬戰 手機版,7768,3,33596
54,Pikmin Bloom,7547,2,72889
55,杖劍傳說：坎斯汀之約,7369,2,80389
56,鈴蘭之劍：爲這和平的世界,6942,3,71838
57,星塔旅人,6900,1,81566
58,MLB：9 局職棒 系列,6801,7,31114
59,劍與遠征：啟程,6786,4,75975
60,寶可夢大師,6423,3,36673
61,雙面神姬,6365,3,85535
62,星之救援者 StarSavior,6358,0,81995
63,重返未來：1999,6290,5,75028
64,寒霜啟示錄,5903,1,76999
65,Pokémon Sleep,5794,12,36685
66,Another Eden：穿越時空的貓,5685,2,29220
67,無限大,5611,2,78332
68,魂墜深境,5356,0,85384
69,信長之野望 真戰,5343,6,82869
70,召喚圖板 Summons Board,5218,6,25691
71,龍村 3,5142,3,85385
72,RAID : Shadow Legends,5133,10,36208
73,XXL 猛漢町,5111,2,80107
74,七騎士 RE:BIRTH,5015,5,79741
75,運氣拼輸贏,4915,3,80385
76,嘟嘟臉惡作劇,4854,4,78781
77,賽爾號：巔峰之戰,4821,3,84709
78,天地劫 手機版,4782,1,38462
79,DRAGON BALL Z -七龍珠爆裂激戰-,4780,0,27096
80,幻想水滸傳 STAR LEAP,4656,8,82379
81,Rogue with the Dead - 亡途轉生,4600,5,81808
82,地牢深處 Dungeon Within,4584,2,85358
83,心動小鎮,4510,3,75403
84,地平線行者 Horizon Walker,4490,1,81419
85,Limbus Company,4441,6,73052
86,忍者喵喵：保衛村莊,4423,1,80326
87,白貓 Project,4385,1,26686
88,三國：謀定天下,4342,11,83812
89,問答 RPG 魔法使與黑貓維茲,4341,1,25730
90,RO 新世代：攜手同行,4334,1,37030
91,世界計畫 繽紛舞台！ feat. 初音未來,4301,2,37505
92,逆水寒,4257,2,77001
93,Kingshot,3935,2,82382
94,女神異聞錄：夜幕魅影,3709,2,71034
95,交錯戰線,3691,2,79104
96,魔靈召喚,3624,1,26380
97,魔法少女小圓 Magia Exedra,3619,4,31057
98,藍色星原：旅謠,3595,5,79865
99,薑餅人王國,3489,3,70199
100,遊戲王 決鬥聯盟,3457,2,29618
101,未來戰,3423,7,35627
102,龍魂旅人,3420,2,81375
103,同盟塔防戰,3418,3,81508
104,弓箭傳說 系列,3380,2,36683
105,戰雙帕彌什,3174,2,37463
106,LINE Rangers 銀河特攻隊,3172,2,25967
107,荒野亂鬥,3137,1,32407
108,最後的克勞迪亞,3093,0,35735
109,英雄聯盟：激鬥峽谷,3001,5,37459
110,救世者之樹M,3001,0,74968
111,塵白禁域,2934,0,72111
112,飄流幻境 Re：星之方舟,2925,3,82442
113,遺忘之劍,2924,1,80652
114,瑞利昂 (RELLION)：NPC 的生存記,2876,1,85516
115,鎖鏈戰記 CHAIN CHRONICLE,2865,1,24520
116,MARVEL SNAP,2854,2,74881
117,Bleach：刀鳴,2846,1,78017
118,MLB 勁旅對決,2802,5,77583
119,獵人 HUNTER×HUNTER NEN×SURVIVOR,2795,0,83777
120,魔御：STAR DIVE,2737,2,81457
