rank,title,popularity,article,bsn
1,新楓之谷,403088,182,7650
2,MapleStory Worlds,170046,49,79354
3,SpiritVale,139406,113,85861
4,天堂：經典版,103744,113,84452
5,流亡黯道 Path of Exile,99630,36,18966
6,燕雲十六聲,89495,124,75703
7,Final Fantasy XIV,79601,48,17608
8,英雄聯盟 League of Legends,59777,119,17532
9,幻獸帕魯,58182,57,71458
10,RO 仙境傳說 Online,38577,12,4212
11,活俠傳,36295,17,73317
12,暗黑破壞神 4,35088,22,75105
13,AION2,34447,22,82913
14,黑色沙漠 BLACK DESERT,32585,14,19017
15,新瑪奇 Mabinogi,25144,13,7422
16,天使之戀Online 國際版,21908,31,9734
17,Minecraft 我的世界（當個創世神）,19646,49,18673
18,暗黑破壞神,18052,25,742
19,WOW 魔獸世界,15867,11,5219
20,火炬之光：無限,15065,7,74756
21,流亡黯道 PoE 2,13043,7,82273
22,潛水員戴夫,10628,1,35628
23,TBH: 塔斯克巴·英雄,10165,1,85631
24,爐石戰記,8825,3,24044
25,電馭叛客 2077,7568,0,23379
26,龍之劍：覺醒,7566,6,76636
27,戰鎚：40K 系列（Warhammer:40000）,7432,1,7506
28,Garena 三角洲行動,7355,9,78342
29,新瑪奇英雄傳,7075,2,16583
30,RO 仙境傳說 Online：樂園,6766,2,83142
31,希望戀曲 Online,6731,2,18041
32,Grim Dawn,6726,4,19441
33,CS Online﹝絕對武力﹞,6118,4,11902
34,Warframe,5644,4,22797
35,天堂Lineage,5540,0,842
36,艦隊 Collection,5531,9,24698
37,鬥陣特攻,5499,6,27362
38,戰意,4952,3,30786
39,戰艦世界 World of Warships,4917,1,21052
40,APEX 英雄,4742,0,36072
41,柏德之門 系列,4618,0,2954
42,Dead by Daylight（黎明死線）,4592,0,29919
43,雀魂麻將majsoul,4362,0,36476
44,Once Human,4233,4,78260
45,世紀帝國 系列,4083,1,1122
46,天國降臨：救贖 系列,3808,0,30945
47,飄流幻境 Online,3767,0,8897
48,大俠立志傳,3598,0,76900
49,新衝天跑,3578,2,9426
50,赤血沙漠,3104,0,37615
51,戰地風雲,3101,1,4220
52,戰慄時空之絕對武力( CS ),3064,2,1473
53,魔力寶貝,3024,0,2577
54,失落的方舟（Lost Ark）,3018,1,27410
55,幻世錄 系列,2999,16,3490
56,第一繼承者,2650,0,71782
57,激戰 2（Guild Wars 2 ）,2628,5,16901
58,天外Online,2553,1,6784
59,特戰英豪,2524,1,38093
60,上古卷軸 系列(The Elder Scrolls),2497,1,2526
61,東方Project 系列,2466,1,10039
62,武林同萌傳Online,2400,8,6960
63,幕府將軍、全軍破敵系列,2307,4,4236
64,龍胤立志傳,2298,3,84973
65,戰車世界 World of Tanks,2282,3,18214
66,三國志 系列,2247,1,6331
67,巨商,2236,1,5079
68,阿爾比恩 Online,2216,3,27044
69,漫威爭鋒,2209,0,79940
70,魔獸爭霸,2206,1,3044
71,異塵餘生 系列,2151,1,2023
72,絕地求生 PUBG,2133,7,30630
73,巫師 The Witcher 系列,2123,0,7364
74,空洞騎士  系列,2096,0,27487
75,千年戰爭 Aigis～一般版～,2072,0,27417
76,永恆冒險 Grand Chase Classic,2054,1,8948
77,邊緣世界,2048,1,27313
78,艾爾之光,1910,0,12259
79,皇者天下,1904,5,38055
80,搞鬼 Online（Ghost）,1853,0,9753
81,方舟 系列,1807,1,28423
82,黑神話 系列,1795,0,39114
83,暗黑破壞神 3,1671,0,21400
84,金庸群俠傳,1644,0,10859
85,背包夥伴,1644,10,85261
86,戰爭雷霆（War Thunder）,1602,0,20947
87,吸血鬼倖存者,1543,0,74171
88,七日殺,1543,3,24608
89,RPG製作大師,1538,0,4918
90,魔獸世界：經典版,1535,0,36703
91,逃離塔科夫,1527,2,29943
92,逃離鴨科夫,1526,0,83580
93,星露谷物語 Stardew Valley,1501,1,20774
94,決勝時刻,1493,1,5371
95,逸劍風雲決,1388,0,76881
96,鬼谷八荒,1327,0,70540
97,A.V.A 戰地之王,1319,0,16618
98,殭屍毀滅工程 Project Zomboid,1278,0,20202
99,Don't Starve,1271,0,23632
100,騎馬與砍殺,1270,0,16393
101,仙劍奇俠傳 系列,1270,1,2417
102,魔力寶貝：永恆初心,1214,0,70151
103,永恆輪迴,1214,0,38217
104,造化仙緣,1205,1,85750
105,Freestyle: Reboot,1194,2,85300
106,石器時代 系列,1190,0,1571
107,Core Keeper,1126,0,74451
108,對魔忍 RPG,1113,0,35303
109,Slay the Spire,1113,0,33661
110,歐洲美洲卡車模擬 系列,1097,0,16179
111,精靈樂章 Online,1092,0,16213
112,俠客風雲傳 系列,1084,0,3148
113,劍靈 Blade & Soul,1083,3,12980
114,新龍之谷 Dragon Nest,1060,0,13211
115,彩虹島物語,1046,6,30470
116,黑帝斯,1017,0,35739
117,女神 Online（NS Online）,988,2,13013
118,P 的謊言,980,1,71348
119,星海爭霸,975,1,3037
120,Crusader Kings,953,0,19480
