rank,title,popularity,article,bsn
1,電腦應用綜合討論,133591,41,60030
2,Steam 綜合討論板,61449,30,60599
3,綜合公仔玩具討論區,37808,8,60036
4,影音視聽討論區,18002,10,60535
5,職場甘苦談,15402,8,60561
6,智慧型手機,14361,6,60559
7,動漫相關綜合,12666,60,60037
8,ACG二手交易板,11704,94,60508
9,電影娛樂新視界,6608,3,60200
10,汽機車討論,5335,1,60545
11,模型技術與資訊,5108,1,60053
12,電視遊樂器綜合討論區,4604,5,60001
13,歡樂惡搞 KUSO,4337,4,60084
14,野戰 (生存) 遊戲,4129,5,60534
15,布袋戲文化綜合討論區,3579,4,867
16,軍事策略,3271,1,60208
17,酸甜苦辣留言板,2308,1,60091
18,VR 虛擬實境綜合討論,2146,2,60606
19,恐怖驚悚,1828,0,60201
20,虛擬 Youtuber（Vtuber）,1713,16,60608
21,NBA 系列,1611,2,4373
22,繪畫與影像技術交流,1494,1,60143
23,講談說論,1445,8,60440
24,世界之不可思議,1293,0,60433
25,輕小說綜合,1164,4,60415
26,熱門美國影集,1144,1,60481
27,美少女遊戲,928,0,60446
28,女性向遊戲,905,0,60480
29,百合天國,863,2,60405
30,桌上角色扮演遊戲(TRPG)討論,807,1,60429
31,桌上遊戲 (BoardGame) 綜合討論,699,1,60537
32,偽娘向上委員會,682,0,60552
33,樂器交流板,633,2,60598
34,軍旅生活,613,1,60564
35,綜合實況討論板,610,11,60592
36,手機與行動遊戲討論區,571,1,60059
37,VOCALOID 虛擬人聲,478,1,60499
38,集換式卡牌遊戲（TCG）討論區,423,0,81445
39,香港漫畫板,385,0,60414
40,空想奇談創作交流區,356,5,60154
41,Cosplay 電漫角色扮演,352,0,60253
42,NVIDIA 玩家交流區,351,0,60247
43,自行車,338,1,60562
44,程式設計板,324,0,60292
45,幸福寵物交流區,314,1,60546
46,偵探推理,299,0,60219
47,歐美動畫綜合討論,288,0,60605
48,小品遊戲分享討論,282,0,60183
49,Unity 遊戲引擎,259,0,60602
50,電玩人求職中心,254,0,60490
51,棒球運動推廣,248,4,60530
52,日本綜藝影劇,239,0,60531
53,PC 線上遊戲綜合討論區,222,0,60520
54,攝影交流板,221,1,60549
55,獨立遊戲 Indie Game,220,2,60603
56,往日遊戲,218,0,60230
57,網路購物交流,208,0,60554
58,綜合武術交流,202,2,60444
59,聲優天地,200,0,60388
60,Dolls 人形,198,1,60471
61,超級大玩家～吃喝玩樂電玩族,193,0,60080
62,笑話板,172,0,60555
63,PC Game 電腦遊戲綜合討論區,157,1,60507
64,陰屍路,149,0,20346
65,韓國綜藝影劇,136,1,60536
66,MMD 製作與技術交流,125,0,60610
67,外語討論板,124,0,60541
68,獸迷主題樂園,119,0,60604
69,海外生活及旅遊相關,110,0,60497
70,電漫蘿莉,104,4,60199
71,烹飪技巧,102,0,60565
72,樂高積木相關綜合,101,0,60584
73,綜合音樂板,100,0,60229
74,八卦板,95,0,60553
75,網咖向上委員會,94,0,60355
76,圖書交流哈啦板,86,1,60286
77,台南市,84,1,60570
78,影像處理製作技巧,82,0,60427
79,巴哈姆特勇者造型哈啦板,79,0,60094
80,BL 綜合討論,78,0,60198
81,遊戲修改寶典,75,0,60041
82,奇幻文學與遊戲,72,0,60215
83,心理測驗綜合討論,69,0,60217
84,光線槍射擊遊戲,69,0,60218
85,日本歷史相關ACG(遊戲動漫),66,0,60238
86,台中市,63,0,60569
87,光榮板,57,0,60022
88,綜合運動板,56,0,60540
89,校園生活,56,0,60556
90,中華歷史相關遊戲,54,0,60318
91,魔獸恩仇錄,53,0,60503
92,迪士尼電影動畫系列綜合板,52,0,60600
93,武俠世界,52,0,60368
94,AMD Fans 俱樂部,51,0,60152
95,養成網頁遊戲～寵物愛好者,47,0,60306
96,國產遊戲綜合區,47,0,60402
97,星座交流,43,0,60566
98,屏東板,43,0,60579
99,飛鏢運動推廣交流,42,0,60589
100,SQUARE ENIX,40,0,60071
101,魔術方塊,37,0,60532
102,花蓮板,37,1,60581
103,CSI 犯罪現場 系列,32,0,8092
104,網路暨遊戲安全防護,29,0,60289
105,流行娛樂特區,28,0,60434
106,新竹板,27,0,60573
107,血肉之戰（Flesh and Blood）,26,0,71362
108,特文館寫作交流區,26,0,60156
109,嘉義板,26,0,60578
110,同人誌萬花筒,26,0,60377
111,港澳地區板,25,0,60519
112,桃園板,25,0,60572
113,巴哈勇者造型創作技巧討論板,25,0,60153
114,日本歌曲與歌手,24,0,60601
115,APP 軟體交流,22,0,60593
116,新北市,20,0,60568
117,高雄市,19,0,60571
118,SCP 基金會綜合討論,19,0,22580
119,彰化板,18,0,60575
120,西洋綜藝影劇,17,0,60538
