rank,title,popularity,article,bsn
1,電腦應用綜合討論,146135,58,60030
2,Steam 綜合討論板,70088,44,60599
3,綜合公仔玩具討論區,39631,5,60036
4,影音視聽討論區,15846,5,60535
5,智慧型手機,14944,7,60559
6,動漫相關綜合,13253,64,60037
7,職場甘苦談,12706,8,60561
8,ACG二手交易板,12176,94,60508
9,電影娛樂新視界,10608,6,60200
10,歡樂惡搞 KUSO,6574,15,60084
11,模型技術與資訊,6138,2,60053
12,布袋戲文化綜合討論區,5590,2,867
13,汽機車討論,5123,1,60545
14,野戰 (生存) 遊戲,4296,3,60534
15,軍事策略,3823,8,60208
16,電視遊樂器綜合討論區,3738,2,60001
17,酸甜苦辣留言板,3013,3,60091
18,虛擬 Youtuber（Vtuber）,2619,14,60608
19,NBA 系列,2266,3,4373
20,VR 虛擬實境綜合討論,2062,0,60606
21,恐怖驚悚,2029,0,60201
22,講談說論,2012,13,60440
23,繪畫與影像技術交流,1998,2,60143
24,世界之不可思議,1665,0,60433
25,桌上角色扮演遊戲(TRPG)討論,1163,4,60429
26,美少女遊戲,1153,0,60446
27,熱門美國影集,1150,1,60481
28,女性向遊戲,1148,0,60480
29,輕小說綜合,1124,0,60415
30,偽娘向上委員會,842,0,60552
31,綜合實況討論板,802,10,60592
32,桌上遊戲 (BoardGame) 綜合討論,770,1,60537
33,VOCALOID 虛擬人聲,642,1,60499
34,聲優天地,603,1,60388
35,百合天國,592,0,60405
36,樂器交流板,580,0,60598
37,空想奇談創作交流區,578,6,60154
38,Cosplay 電漫角色扮演,571,1,60253
39,NVIDIA 玩家交流區,485,0,60247
40,小品遊戲分享討論,463,1,60183
41,手機與行動遊戲討論區,457,0,60059
42,軍旅生活,450,0,60564
43,程式設計板,424,0,60292
44,棒球運動推廣,408,0,60530
45,歐美動畫綜合討論,384,0,60605
46,幸福寵物交流區,373,1,60546
47,Unity 遊戲引擎,368,1,60602
48,日本綜藝影劇,341,0,60531
49,集換式卡牌遊戲（TCG）討論區,332,0,81445
50,香港漫畫板,329,0,60414
51,自行車,313,0,60562
52,Dolls 人形,305,1,60471
53,往日遊戲,301,1,60230
54,巴哈姆特勇者造型哈啦板,286,0,60094
55,偵探推理,282,0,60219
56,攝影交流板,277,0,60549
57,PC Game 電腦遊戲綜合討論區,271,0,60507
58,綜合武術交流,250,1,60444
59,八卦板,234,0,60553
60,PC 線上遊戲綜合討論區,223,0,60520
61,網路購物交流,212,0,60554
62,電漫蘿莉,211,5,60199
63,MMD 製作與技術交流,210,0,60610
64,外語討論板,196,0,60541
65,綜合音樂板,180,0,60229
66,電玩人求職中心,177,1,60490
67,烹飪技巧,175,0,60565
68,笑話板,155,0,60555
69,超級大玩家～吃喝玩樂電玩族,151,0,60080
70,BL 綜合討論,151,0,60198
71,陰屍路,148,0,20346
72,圖書交流哈啦板,148,0,60286
73,海外生活及旅遊相關,147,0,60497
74,韓國綜藝影劇,146,1,60536
75,獨立遊戲 Indie Game,140,2,60603
76,網路暨遊戲安全防護,131,0,60289
77,樂高積木相關綜合,131,0,60584
78,遊戲修改寶典,130,0,60041
79,獸迷主題樂園,123,0,60604
80,嘉義板,116,0,60578
81,魔獸恩仇錄,109,0,60503
82,國產遊戲綜合區,107,0,60402
83,校園生活,100,0,60556
84,桃園板,99,0,60572
85,奇幻文學與遊戲,97,0,60215
86,新竹板,95,0,60573
87,AMD Fans 俱樂部,94,0,60152
88,飛鏢運動推廣交流,84,0,60589
89,迪士尼電影動畫系列綜合板,80,0,60600
90,巴哈勇者造型創作技巧討論板,78,0,60153
91,影像處理製作技巧,77,0,60427
92,台南市,73,0,60570
93,日本歷史相關ACG(遊戲動漫),72,1,60238
94,心理測驗綜合討論,68,0,60217
95,網咖向上委員會,67,0,60355
96,魔術方塊,65,0,60532
97,屏東板,63,0,60579
98,光榮板,60,0,60022
99,電玩節目,57,0,60207
100,台中市,50,0,60569
101,中華歷史相關遊戲,49,0,60318
102,CSI 犯罪現場 系列,48,0,8092
103,SCP 基金會綜合討論,45,0,22580
104,SQUARE ENIX,43,0,60071
105,武俠世界,41,0,60368
106,血肉之戰（Flesh and Blood）,40,0,71362
107,綜合運動板,39,0,60540
108,日本歌曲與歌手,39,0,60601
109,創夢－同人資訊情報誌,39,0,60357
110,APP 軟體交流,37,0,60593
111,光線槍射擊遊戲,36,0,60218
112,港澳地區板,35,0,60519
113,特文館寫作交流區,32,0,60156
114,西洋綜藝影劇,31,0,60538
115,同人誌萬花筒,31,0,60377
116,高雄市,29,0,60571
117,花蓮板,29,0,60581
118,新北市,29,0,60568
119,海外遊戲先鋒板,28,0,60543
120,流行娛樂特區,27,0,60434
