rank,title,popularity,article,bsn
1,天堂：經典版,409082,325,84452
2,Final Fantasy XIV,237249,127,17608
3,新楓之谷,220529,36,7650
4,MapleStory Worlds,172594,36,79354
5,流亡黯道 Path of Exile,137608,49,18966
6,暗黑破壞神,136321,397,742
7,燕雲十六聲,103468,123,75703
8,AION2,82318,74,82913
9,英雄聯盟 League of Legends,62072,161,17532
10,RO 仙境傳說 Online,52618,9,4212
11,黑色沙漠 BLACK DESERT,42120,21,19017
12,赤血沙漠,35800,13,37615
13,Slay the Spire,35639,7,33661
14,暗黑破壞神 4,34391,22,75105
15,WOW 魔獸世界,30732,28,5219
16,龍胤立志傳,23285,26,84973
17,天堂Lineage,18317,2,842
18,爐石戰記,18136,15,24044
19,RO 仙境傳說 Online：樂園,15509,16,83142
20,Minecraft 我的世界（當個創世神）,12813,37,18673
21,CS Online﹝絕對武力﹞,11152,8,11902
22,鬥陣特攻,9508,10,27362
23,戰鎚：40K 系列（Warhammer:40000）,8941,7,7506
24,Garena 三角洲行動,8060,5,78342
25,新瑪奇 Mabinogi,7994,3,7422
26,新瑪奇英雄傳,7525,6,16583
27,Dead by Daylight（黎明死線）,7341,8,29919
28,戰艦世界 World of Warships,6449,9,21052
29,雀魂麻將majsoul,6321,3,36476
30,APEX 英雄,6239,2,36072
31,幻獸帕魯,5639,3,71458
32,戰慄時空之絕對武力( CS ),5306,3,1473
33,戰地風雲,5100,5,4220
34,希望戀曲 Online,4984,1,18041
35,天國降臨：救贖 系列,4729,2,30945
36,戰車世界 World of Tanks,4703,5,18214
37,活俠傳,4557,1,73317
38,柏德之門 系列,4535,1,2954
39,漫威爭鋒,4289,6,79940
40,Warframe,3929,4,22797
41,武林同萌傳Online,3921,1,6960
42,流亡黯道 PoE 2,3906,0,82273
43,魔力寶貝,3778,1,2577
44,電馭叛客 2077,3764,3,23379
45,飄流幻境 Online,3651,0,8897
46,大俠立志傳,3626,0,76900
47,Once Human,3562,3,78260
48,天外Online,3537,0,6784
49,空洞騎士  系列,3530,0,27487
50,戰爭雷霆（War Thunder）,3392,3,20947
51,戰意,3390,5,30786
52,特戰英豪,3186,2,38093
53,永無寧日,3184,4,79196
54,第一繼承者,3121,1,71782
55,Core Keeper,3089,0,74451
56,艾爾之光,3047,2,12259
57,對魔忍特遣隊,3014,3,84391
58,潛水員戴夫,2852,0,35628
59,絕地求生 PUBG,2838,0,30630
60,世紀帝國 系列,2794,2,1122
61,納克園: 最後的樂園,2675,1,77671
62,暗黑破壞神 3,2577,1,21400
63,異塵餘生 系列,2553,1,2023
64,三國志 系列,2479,1,6331
65,上古卷軸 系列(The Elder Scrolls),2417,1,2526
66,約翰·卡本特 劇毒突擊隊,2373,0,77826
67,黑神話 系列,2366,0,39114
68,逃離鴨科夫,2263,0,83580
69,劍靈 Blade & Soul,2177,1,12980
70,對魔忍 RPG,2168,3,35303
71,石器時代 系列,2008,1,1571
72,最後紀元 Last Epoch,1955,1,35693
73,魔獸爭霸,1946,1,3044
74,RPG製作大師,1927,1,4918
75,鬼谷八荒,1919,0,70540
76,巨商,1889,0,5079
77,立方救贖,1881,7,83517
78,Unlight,1756,12,20111
79,永恆冒險 Grand Chase Classic,1748,0,8948
80,失落的方舟（Lost Ark）,1744,0,27410
81,艦隊 Collection,1677,0,24698
82,阿爾比恩 Online,1666,3,27044
83,千年戰爭 Aigis～一般版～,1547,1,27417
84,邊緣世界,1534,4,27313
85,逸劍風雲決,1496,0,76881
86,火炬之光：無限,1475,0,74756
87,霧鎖王國,1425,0,77537
88,巫師 The Witcher 系列,1416,1,7364
89,遺跡：來自灰燼,1412,0,34991
90,新天堂II,1397,0,5264
91,魔獸世界：經典版,1393,0,36703
92,殭屍毀滅工程 Project Zomboid,1373,0,20202
93,虹彩六號 系列,1371,0,1054
94,Cities: Skylines,1335,0,27991
95,滿意工廠,1304,3,34471
96,激戰 2（Guild Wars 2 ）,1290,1,16901
97,方舟 系列,1264,1,28423
98,吸血鬼倖存者,1264,0,74171
99,騎馬與砍殺,1179,0,16393
100,皇者天下,1178,0,38055
101,金庸群俠傳,1170,1,10859
102,零始之門,1167,1,84153
103,亂 2 Online,1141,0,5270
104,歐洲美洲卡車模擬 系列,1123,1,16179
105,星露谷物語 Stardew Valley,1117,0,20774
106,御城收藏,1104,0,26608
107,Crusader Kings,1099,1,19480
108,逃離塔科夫,1086,1,29943
109,武林群俠傳 Online,1086,0,12118
110,Terraria,1017,1,20172
111,天使之戀Online 國際版,1004,0,9734
112,FREE DUNK,999,0,82590
113,永恆輪迴,989,0,38217
114,幕府將軍、全軍破敵系列,970,0,4236
115,夢之形,922,0,82031
116,七日殺,920,0,24608
117,R.E.P.O.,919,0,82396
118,仙劍奇俠傳 系列,914,1,2417
119,模擬市民 系列,902,3,863
120,東方Project 系列,892,3,10039
