rank,title,popularity,article,bsn
1,電腦應用綜合討論,134709,39,60030
2,Steam 綜合討論板,49896,10,60599
3,綜合公仔玩具討論區,33639,13,60036
4,影音視聽討論區,19921,14,60535
5,動漫相關綜合,18422,127,60037
6,智慧型手機,13935,5,60559
7,電影娛樂新視界,11081,8,60200
8,ACG二手交易板,11006,75,60508
9,職場甘苦談,8690,5,60561
10,桌上角色扮演遊戲(TRPG)討論,7602,10,60429
11,歡樂惡搞 KUSO,7484,24,60084
12,布袋戲文化綜合討論區,6310,4,867
13,模型技術與資訊,5038,3,60053
14,野戰 (生存) 遊戲,4748,2,60534
15,汽機車討論,4501,7,60545
16,講談說論,3788,10,60440
17,虛擬 Youtuber（Vtuber）,3414,13,60608
18,世界之不可思議,3409,2,60433
19,電視遊樂器綜合討論區,3124,1,60001
20,軍事策略,2630,2,60208
21,酸甜苦辣留言板,2177,1,60091
22,恐怖驚悚,1981,1,60201
23,VR 虛擬實境綜合討論,1979,7,60606
24,繪畫與影像技術交流,1648,3,60143
25,獨立遊戲 Indie Game,1439,3,60603
26,輕小說綜合,1367,3,60415
27,Cosplay 電漫角色扮演,1365,2,60253
28,美少女遊戲,1335,0,60446
29,女性向遊戲,1114,1,60480
30,熱門美國影集,1046,1,60481
31,NBA 系列,959,0,4373
32,綜合實況討論板,946,10,60592
33,桌上遊戲 (BoardGame) 綜合討論,902,0,60537
34,空想奇談創作交流區,732,6,60154
35,百合天國,623,2,60405
36,偽娘向上委員會,622,0,60552
37,手機與行動遊戲討論區,599,0,60059
38,軍旅生活,573,0,60564
39,VOCALOID 虛擬人聲,571,0,60499
40,樂器交流板,543,0,60598
41,香港漫畫板,492,1,60414
42,棒球運動推廣,446,1,60530
43,偵探推理,441,0,60219
44,集換式卡牌遊戲（TCG）討論區,428,0,81445
45,往日遊戲,402,1,60230
46,小品遊戲分享討論,392,0,60183
47,超級大玩家～吃喝玩樂電玩族,390,0,60080
48,聲優天地,359,0,60388
49,日本綜藝影劇,348,0,60531
50,歐美動畫綜合討論,346,0,60605
51,幸福寵物交流區,341,1,60546
52,程式設計板,326,0,60292
53,綜合武術交流,301,1,60444
54,PC Game 電腦遊戲綜合討論區,290,0,60507
55,自行車,266,0,60562
56,NVIDIA 玩家交流區,257,0,60247
57,PC 線上遊戲綜合討論區,238,0,60520
58,攝影交流板,229,0,60549
59,Unity 遊戲引擎,221,0,60602
60,八卦板,217,0,60553
61,Dolls 人形,210,1,60471
62,電漫蘿莉,207,0,60199
63,樂高積木相關綜合,191,0,60584
64,BL 綜合討論,190,0,60198
65,海外生活及旅遊相關,188,1,60497
66,綜合音樂板,181,0,60229
67,烹飪技巧,180,0,60565
68,外語討論板,176,0,60541
69,笑話板,172,0,60555
70,電玩人求職中心,170,0,60490
71,網路購物交流,165,0,60554
72,巴哈姆特勇者造型哈啦板,165,0,60094
73,遊戲修改寶典,163,0,60041
74,MMD 製作與技術交流,162,0,60610
75,韓國綜藝影劇,159,0,60536
76,圖書交流哈啦板,157,0,60286
77,獸迷主題樂園,149,0,60604
78,日本歷史相關ACG(遊戲動漫),147,0,60238
79,陰屍路,142,0,20346
80,AMD Fans 俱樂部,140,0,60152
81,奇幻文學與遊戲,127,0,60215
82,光榮板,118,0,60022
83,武俠世界,113,0,60368
84,SQUARE ENIX,111,0,60071
85,魔獸恩仇錄,103,0,60503
86,迪士尼電影動畫系列綜合板,99,0,60600
87,網咖向上委員會,95,0,60355
88,國產遊戲綜合區,95,0,60402
89,中華歷史相關遊戲,95,0,60318
90,影像處理製作技巧,94,0,60427
91,魔術方塊,89,1,60532
92,校園生活,89,0,60556
93,台中市,88,0,60569
94,屏東板,83,0,60579
95,心理測驗綜合討論,77,0,60217
96,SCP 基金會綜合討論,75,1,22580
97,台南市,74,0,60570
98,嘉義板,72,0,60578
99,AI 應用討論,69,0,85831
100,飛鏢運動推廣交流,67,0,60589
101,網路暨遊戲安全防護,67,0,60289
102,兩岸動漫遊戲交流板,66,0,60445
103,光線槍射擊遊戲,66,0,60218
104,大眾交通討論板,63,0,60586
105,CSI 犯罪現場 系列,63,0,8092
106,綜合運動板,62,0,60540
107,特文館寫作交流區,62,0,60156
108,流行娛樂特區,62,0,60434
109,家庭作業,61,0,60558
110,運動類遊戲,60,0,60237
111,港澳地區板,60,0,60519
112,養成網頁遊戲～寵物愛好者,59,0,60306
113,海外遊戲先鋒板,57,0,60543
114,桃園板,57,0,60572
115,星座交流,57,0,60566
116,日本歌曲與歌手,57,0,60601
117,Lycee Trading Card Game,55,0,60505
118,新竹板,53,1,60573
119,同人誌萬花筒,53,0,60377
120,台北市,52,0,60567
