rank,title,popularity,article,bsn
1,電腦應用綜合討論,148999,64,60030
2,Steam 綜合討論板,73151,29,60599
3,綜合公仔玩具討論區,45640,13,60036
4,影音視聽討論區,18044,6,60535
5,智慧型手機,16683,17,60559
6,職場甘苦談,15362,4,60561
7,動漫相關綜合,13489,85,60037
8,ACG二手交易板,12218,100,60508
9,電影娛樂新視界,8763,15,60200
10,布袋戲文化綜合討論區,6540,9,867
11,歡樂惡搞 KUSO,5868,15,60084
12,模型技術與資訊,5040,0,60053
13,汽機車討論,4661,2,60545
14,野戰 (生存) 遊戲,4162,2,60534
15,軍事策略,4095,4,60208
16,電視遊樂器綜合討論區,3514,5,60001
17,酸甜苦辣留言板,2803,1,60091
18,講談說論,2630,10,60440
19,VR 虛擬實境綜合討論,2108,1,60606
20,虛擬 Youtuber（Vtuber）,1919,15,60608
21,繪畫與影像技術交流,1754,0,60143
22,女性向遊戲,1739,0,60480
23,桌上角色扮演遊戲(TRPG)討論,1723,11,60429
24,NBA 系列,1480,5,4373
25,恐怖驚悚,1401,1,60201
26,世界之不可思議,1068,0,60433
27,熱門美國影集,886,1,60481
28,輕小說綜合,865,0,60415
29,綜合實況討論板,792,7,60592
30,手機與行動遊戲討論區,690,0,60059
31,偽娘向上委員會,666,0,60552
32,美少女遊戲,644,0,60446
33,百合天國,629,0,60405
34,樂器交流板,605,1,60598
35,VOCALOID 虛擬人聲,548,1,60499
36,程式設計板,513,0,60292
37,桌上遊戲 (BoardGame) 綜合討論,503,0,60537
38,偵探推理,503,0,60219
39,軍旅生活,498,0,60564
40,聲優天地,445,0,60388
41,NVIDIA 玩家交流區,445,0,60247
42,Cosplay 電漫角色扮演,409,1,60253
43,香港漫畫板,387,0,60414
44,集換式卡牌遊戲（TCG）討論區,375,0,81445
45,Unity 遊戲引擎,355,0,60602
46,空想奇談創作交流區,346,2,60154
47,歐美動畫綜合討論,338,0,60605
48,小品遊戲分享討論,335,0,60183
49,幸福寵物交流區,317,1,60546
50,棒球運動推廣,284,2,60530
51,綜合武術交流,265,2,60444
52,電漫蘿莉,250,3,60199
53,攝影交流板,244,0,60549
54,自行車,239,0,60562
55,往日遊戲,237,0,60230
56,PC 線上遊戲綜合討論區,220,2,60520
57,電玩人求職中心,182,0,60490
58,八卦板,180,0,60553
59,網路購物交流,175,0,60554
60,日本綜藝影劇,174,0,60531
61,烹飪技巧,173,0,60565
62,國產遊戲綜合區,165,0,60402
63,PC Game 電腦遊戲綜合討論區,153,0,60507
64,外語討論板,152,0,60541
65,超級大玩家～吃喝玩樂電玩族,150,0,60080
66,Dolls 人形,148,2,60471
67,笑話板,142,0,60555
68,MMD 製作與技術交流,137,0,60610
69,海外生活及旅遊相關,129,0,60497
70,陰屍路,122,0,20346
71,獨立遊戲 Indie Game,117,2,60603
72,獸迷主題樂園,115,0,60604
73,韓國綜藝影劇,109,0,60536
74,綜合音樂板,105,0,60229
75,影像處理製作技巧,105,0,60427
76,屏東板,89,0,60579
77,網咖向上委員會,88,0,60355
78,BL 綜合討論,88,0,60198
79,AMD Fans 俱樂部,81,0,60152
80,台中市,76,0,60569
81,飛鏢運動推廣交流,73,0,60589
82,樂高積木相關綜合,66,0,60584
83,圖書交流哈啦板,66,0,60286
84,遊戲修改寶典,65,0,60041
85,網路暨遊戲安全防護,61,0,60289
86,日本歷史相關ACG(遊戲動漫),59,0,60238
87,奇幻文學與遊戲,58,0,60215
88,光榮板,56,0,60022
89,高雄市,55,0,60571
90,光線槍射擊遊戲,54,0,60218
91,魔獸恩仇錄,53,0,60503
92,迪士尼電影動畫系列綜合板,53,0,60600
93,中華歷史相關遊戲,52,0,60318
94,校園生活,50,0,60556
95,台南市,47,0,60570
96,巴哈勇者造型創作技巧討論板,44,0,60153
97,武俠世界,43,0,60368
98,綜合運動板,37,0,60540
99,APP 軟體交流,37,0,60593
100,星座交流,36,0,60566
101,港澳地區板,32,0,60519
102,心理測驗綜合討論,32,0,60217
103,CSI 犯罪現場 系列,32,0,8092
104,日本歌曲與歌手,30,0,60601
105,SQUARE ENIX,30,0,60071
106,魔術板,29,0,60588
107,家庭作業,29,0,60558
108,花蓮板,28,0,60581
109,桃園板,28,0,60572
110,魔術方塊,27,0,60532
111,嘉義板,27,0,60578
112,SCP 基金會綜合討論,27,0,22580
113,台北市,26,0,60567
114,省錢板,25,1,60563
115,巴哈姆特勇者造型哈啦板,25,0,60094
116,兩岸動漫遊戲交流板,25,0,60445
117,養成網頁遊戲～寵物愛好者,23,0,60306
118,運動類遊戲,22,0,60237
119,流行娛樂特區,22,0,60434
120,血肉之戰（Flesh and Blood）,21,1,71362
