rank,title,popularity,article,bsn
1,新楓之谷,408468,214,7650
2,MapleStory Worlds,171695,109,79354
3,天堂：經典版,146899,191,84452
4,AION2,100873,78,82913
5,暗黑破壞神 4,76338,28,75105
6,Final Fantasy XIV,68290,60,17608
7,英雄聯盟 League of Legends,68176,181,17532
8,RO 仙境傳說 Online,66347,19,4212
9,燕雲十六聲,58414,194,75703
10,流亡黯道 PoE 2,54323,20,82273
11,天使之戀Online 國際版,52786,21,9734
12,暗黑破壞神,33194,57,742
13,黑色沙漠 BLACK DESERT,30202,16,19017
14,潛水員戴夫,19989,1,35628
15,Minecraft 我的世界（當個創世神）,19276,51,18673
16,活俠傳,16703,13,73317
17,WOW 魔獸世界,16246,5,5219
18,流亡黯道 Path of Exile,15325,0,18966
19,電馭叛客 2077,14265,7,23379
20,RO 仙境傳說 Online：樂園,12409,10,83142
21,新瑪奇 Mabinogi,12228,3,7422
22,幻獸帕魯,12134,3,71458
23,TBH: 塔斯克巴·英雄,11769,6,85631
24,新衝天跑,9548,0,9426
25,爐石戰記,9498,5,24044
26,戰鎚：40K 系列（Warhammer:40000）,9086,2,7506
27,鬥陣特攻,8485,7,27362
28,Garena 三角洲行動,8469,12,78342
29,激戰 2（Guild Wars 2 ）,8202,10,16901
30,Dead by Daylight（黎明死線）,6945,3,29919
31,天堂Lineage,6576,0,842
32,Warframe,6513,5,22797
33,希望戀曲 Online,6320,3,18041
34,APEX 英雄,6122,2,36072
35,CS Online﹝絕對武力﹞,5853,0,11902
36,柏德之門 系列,5497,1,2954
37,天國降臨：救贖 系列,5107,0,30945
38,新瑪奇英雄傳,4990,1,16583
39,Freestyle: Reboot,4918,6,85300
40,飄流幻境 Online,4799,2,8897
41,戰艦世界 World of Warships,4775,3,21052
42,大俠立志傳,4702,3,76900
43,Once Human,4442,24,78260
44,第一繼承者,4382,1,71782
45,赤血沙漠,4278,0,37615
46,Grim Dawn,3944,1,19441
47,對魔忍 RPG,3594,3,35303
48,世紀帝國 系列,3390,0,1122
49,巫師 The Witcher 系列,3320,0,7364
50,戰地風雲,3317,0,4220
51,巨商,3189,2,5079
52,戰車世界 World of Tanks,3188,3,18214
53,天外Online,3094,0,6784
54,戰意,3079,3,30786
55,戰慄時空之絕對武力( CS ),3066,1,1473
56,太吾繪卷,3032,0,35304
57,暗黑破壞神 3,2898,1,21400
58,上古卷軸 系列(The Elder Scrolls),2898,0,2526
59,空洞騎士  系列,2801,1,27487
60,邊緣世界,2791,3,27313
61,Don't Starve,2722,1,23632
62,永恆冒險 Grand Chase Classic,2688,0,8948
63,戰爭雷霆（War Thunder）,2673,1,20947
64,雀魂麻將majsoul,2666,0,36476
65,魔力寶貝,2620,1,2577
66,異塵餘生 系列,2607,1,2023
67,艾爾之光,2571,0,12259
68,魔獸爭霸,2515,1,3044
69,歐洲美洲卡車模擬 系列,2465,7,16179
70,三國志 系列,2453,3,6331
71,幕府將軍、全軍破敵系列,2439,2,4236
72,七日殺,2435,0,24608
73,特戰英豪,2412,2,38093
74,武林同萌傳Online,2376,2,6960
75,龍胤立志傳,2324,0,84973
76,阿爾比恩 Online,2257,3,27044
77,漫威爭鋒,2243,4,79940
78,吸血鬼倖存者,2195,0,74171
79,絕地求生 PUBG,2180,0,30630
80,逸劍風雲決,2174,1,76881
81,劍靈 Blade & Soul,2075,6,12980
82,金庸群俠傳,2045,1,10859
83,逃離鴨科夫,2019,1,83580
84,Core Keeper,1998,1,74451
85,摩爾莊園,1963,0,16735
86,盧恩傳奇：龍荒秘境,1929,0,82667
87,星露谷物語 Stardew Valley,1907,0,20774
88,仙劍奇俠傳 系列,1886,0,2417
89,千年戰爭 Aigis～一般版～,1868,1,27417
90,RPG製作大師,1868,2,4918
91,艦隊 Collection,1832,0,24698
92,黑神話 系列,1824,0,39114
93,魔獸世界：經典版,1737,0,36703
94,方舟 系列,1697,0,28423
95,騎馬與砍殺,1688,1,16393
96,失落的方舟（Lost Ark）,1684,1,27410
97,MECCHA CHAMELEON,1675,2,85756
98,霧鎖王國,1651,0,77537
99,永無寧日,1621,1,79196
100,火炬之光：無限,1600,0,74756
101,新天堂II,1579,2,5264
102,鬼谷八荒,1563,0,70540
103,Stoneshard,1526,0,38794
104,背包夥伴,1512,2,85261
105,Slay the Spire,1507,0,33661
106,羅馬拓荒錄,1497,0,85018
107,殭屍毀滅工程 Project Zomboid,1440,1,20202
108,遺跡：來自灰燼,1437,0,34991
109,Cities: Skylines,1418,0,27991
110,石器時代 系列,1408,3,1571
111,Crusader Kings,1365,1,19480
112,決勝時刻,1359,1,5371
113,童話 Online,1349,0,4211
114,黑帝斯,1340,0,35739
115,Terraria,1336,1,20172
116,逃離塔科夫,1322,2,29943
117,明星志願 系列,1310,0,866
118,陰森,1304,0,24356
119,亂 2 Online,1301,0,5270
120,夢之形,1269,0,82031
