rank,title,popularity,article,bsn
1,新楓之谷：經典版,223537,186,85994
2,新楓之谷,196839,66,7650
3,MapleStory Worlds,133989,41,79354
4,SpiritVale,102396,22,85861
5,流亡黯道 Path of Exile,85666,33,18966
6,RO 仙境傳說 Online,83542,31,4212
7,Final Fantasy XIV,60063,46,17608
8,燕雲十六聲,56488,72,75703
9,英雄聯盟 League of Legends,50890,38,17532
10,幻獸帕魯,46488,13,71458
11,黑色沙漠 BLACK DESERT,43982,15,19017
12,天堂：經典版,41910,21,84452
13,AION2,35576,25,82913
14,活俠傳,29713,10,73317
15,暗黑破壞神,24397,30,742
16,Minecraft 我的世界（當個創世神）,22564,45,18673
17,賽爾號,18069,15,18072
18,新瑪奇英雄傳,15534,6,16583
19,新瑪奇 Mabinogi,14450,3,7422
20,暗黑破壞神 4,14084,4,75105
21,RO 仙境傳說 Online：樂園,10503,4,83142
22,天使之戀Online 國際版,9486,4,9734
23,戰鎚：40K 系列（Warhammer:40000）,9096,5,7506
24,流亡黯道 PoE 2,8820,5,82273
25,Garena 三角洲行動,8206,8,78342
26,CS Online﹝絕對武力﹞,7420,2,11902
27,鬥陣特攻,7390,2,27362
28,電馭叛客 2077,7375,1,23379
29,天堂Lineage,7109,2,842
30,潛水員戴夫,7069,1,35628
31,龍之劍：覺醒,7001,1,76636
32,爐石戰記,6836,0,24044
33,戰地風雲,6609,7,4220
34,大俠立志傳,6329,3,76900
35,柏德之門 系列,6297,0,2954
36,希望戀曲 Online,6099,5,18041
37,APEX 英雄,6099,3,36072
38,神話世紀,5840,0,4636
39,Warframe,5741,4,22797
40,戰艦世界 World of Warships,5657,4,21052
41,雀魂麻將majsoul,4999,2,36476
42,搞鬼 Online（Ghost）,4944,2,9753
43,三國鼎立 Online,4942,2,12613
44,Once Human,4730,0,78260
45,Dead by Daylight（黎明死線）,4684,2,29919
46,艾爾之光,4667,2,12259
47,魔力寶貝,4491,1,2577
48,WOW 魔獸世界,4451,13,5219
49,黑神話 系列,4387,1,39114
50,第一繼承者,4251,3,71782
51,殭屍毀滅工程 Project Zomboid,3965,2,20202
52,武林同萌傳Online,3963,1,6960
53,火炬之光：無限,3929,1,74756
54,艦隊 Collection,3920,4,24698
55,飄流幻境 Online,3729,0,8897
56,世紀帝國 系列,3688,0,1122
57,特戰英豪,3500,1,38093
58,合力攻頂,3486,0,83079
59,赤血沙漠,3418,5,37615
60,亂 2 Online,3361,0,5270
61,三國志 系列,3314,0,6331
62,上古卷軸 系列(The Elder Scrolls),3300,1,2526
63,天外Online,3293,0,6784
64,天國降臨：救贖 系列,3290,0,30945
65,戰意,3161,1,30786
66,幕府將軍、全軍破敵系列,3010,1,4236
67,戰車世界 World of Tanks,2946,2,18214
68,龍胤立志傳,2936,1,84973
69,巨商,2934,1,5079
70,永恆冒險 Grand Chase Classic,2900,1,8948
71,Grim Dawn,2795,1,19441
72,異塵餘生 系列,2767,3,2023
73,漫威爭鋒,2750,2,79940
74,魔獸爭霸,2693,0,3044
75,戰慄時空之絕對武力( CS ),2653,0,1473
76,戰爭雷霆（War Thunder）,2605,3,20947
77,激戰 2（Guild Wars 2 ）,2557,1,16901
78,逃離塔科夫,2496,1,29943
79,TBH: 塔斯克巴·英雄,2477,0,85631
80,邊緣世界,2470,1,27313
81,逸劍風雲決,2351,0,76881
82,劍靈 Blade & Soul,2308,1,12980
83,巫師 The Witcher 系列,2273,0,7364
84,RPG製作大師,2221,4,4918
85,阿爾比恩 Online,2204,4,27044
86,鬼谷八荒,2040,4,70540
87,暗黑破壞神 3,1998,0,21400
88,絕地求生 PUBG,1992,0,30630
89,失落的方舟（Lost Ark）,1980,0,27410
90,星海爭霸,1973,2,3037
91,空洞騎士  系列,1893,0,27487
92,永恆輪迴,1883,0,38217
93,金庸群俠傳,1840,1,10859
94,七日殺,1771,1,24608
95,石器時代 系列,1727,0,1571
96,魔力寶貝：永恆初心,1672,3,70151
97,勇 Online,1672,0,11712
98,御城收藏,1629,1,26608
99,Soul's Remnant,1627,3,86136
100,決勝時刻,1596,0,5371
101,魔獸世界：經典版,1581,0,36703
102,新衝天跑,1561,1,9426
103,垂死之光（Dying Light）系列,1559,0,24340
104,騎馬與砍殺,1534,0,16393
105,對魔忍 RPG,1511,2,35303
106,東方Project 系列,1496,1,10039
107,Don't Starve,1489,1,23632
108,方舟 系列,1481,0,28423
109,星露谷物語 Stardew Valley,1455,0,20774
110,仙劍奇俠傳 系列,1447,0,2417
111,皇者天下,1433,1,38055
112,虹彩六號 系列,1431,1,1054
113,Slay the Spire,1415,0,33661
114,A.V.A 戰地之王,1351,1,16618
115,俠客風雲傳 系列,1331,0,3148
116,軒轅劍 單機系列,1290,0,1223
117,吸血鬼倖存者,1263,0,74171
118,封印者：CLOSERS,1254,0,23655
119,三國群英傳Online,1207,1,6777
120,Cities: Skylines,1175,0,27991
