rank,title,popularity,article,bsn
1,電腦應用綜合討論,124686,51,60030
2,Steam 綜合討論板,55643,34,60599
3,綜合公仔玩具討論區,29447,5,60036
4,影音視聽討論區,14862,5,60535
5,動漫相關綜合,13475,88,60037
6,ACG二手交易板,13384,98,60508
7,電影娛樂新視界,13151,18,60200
8,智慧型手機,12702,6,60559
9,職場甘苦談,9482,4,60561
10,布袋戲文化綜合討論區,5320,6,867
11,歡樂惡搞 KUSO,5059,12,60084
12,模型技術與資訊,4455,2,60053
13,世界之不可思議,4152,1,60433
14,汽機車討論,4091,0,60545
15,野戰 (生存) 遊戲,3543,1,60534
16,電視遊樂器綜合討論區,2749,2,60001
17,酸甜苦辣留言板,2161,3,60091
18,軍事策略,2082,3,60208
19,VR 虛擬實境綜合討論,1798,1,60606
20,桌上角色扮演遊戲(TRPG)討論,1749,28,60429
21,虛擬 Youtuber（Vtuber）,1683,11,60608
22,講談說論,1317,8,60440
23,恐怖驚悚,1311,0,60201
24,繪畫與影像技術交流,1280,1,60143
25,輕小說綜合,999,6,60415
26,美少女遊戲,864,0,60446
27,軍旅生活,861,0,60564
28,偽娘向上委員會,834,1,60552
29,熱門美國影集,831,1,60481
30,女性向遊戲,799,1,60480
31,桌上遊戲 (BoardGame) 綜合討論,682,1,60537
32,手機與行動遊戲討論區,627,0,60059
33,綜合實況討論板,540,11,60592
34,百合天國,526,0,60405
35,Cosplay 電漫角色扮演,434,0,60253
36,聲優天地,420,0,60388
37,NBA 系列,414,0,4373
38,VOCALOID 虛擬人聲,403,1,60499
39,小品遊戲分享討論,394,1,60183
40,空想奇談創作交流區,393,3,60154
41,樂器交流板,340,0,60598
42,歐美動畫綜合討論,334,0,60605
43,NVIDIA 玩家交流區,331,0,60247
44,日本綜藝影劇,325,0,60531
45,往日遊戲,321,0,60230
46,香港漫畫板,317,0,60414
47,集換式卡牌遊戲（TCG）討論區,303,0,81445
48,棒球運動推廣,264,0,60530
49,幸福寵物交流區,249,1,60546
50,偵探推理,244,0,60219
51,PC 線上遊戲綜合討論區,235,0,60520
52,程式設計板,219,2,60292
53,自行車,215,1,60562
54,超級大玩家～吃喝玩樂電玩族,189,0,60080
55,攝影交流板,180,0,60549
56,綜合武術交流,178,0,60444
57,網路購物交流,167,2,60554
58,BL 綜合討論,167,0,60198
59,Unity 遊戲引擎,158,0,60602
60,MMD 製作與技術交流,157,0,60610
61,Dolls 人形,157,0,60471
62,遊戲修改寶典,152,0,60041
63,笑話板,141,0,60555
64,PC Game 電腦遊戲綜合討論區,140,0,60507
65,電漫蘿莉,139,9,60199
66,電玩人求職中心,134,0,60490
67,綜合音樂板,133,0,60229
68,海外生活及旅遊相關,123,0,60497
69,烹飪技巧,122,0,60565
70,韓國綜藝影劇,120,0,60536
71,獨立遊戲 Indie Game,119,0,60603
72,樂高積木相關綜合,116,0,60584
73,國產遊戲綜合區,115,0,60402
74,網咖向上委員會,111,0,60355
75,外語討論板,106,0,60541
76,圖書交流哈啦板,104,1,60286
77,陰屍路,93,0,20346
78,八卦板,87,0,60553
79,日本歷史相關ACG(遊戲動漫),85,0,60238
80,AMD Fans 俱樂部,85,0,60152
81,光榮板,82,0,60022
82,獸迷主題樂園,81,0,60604
83,武俠世界,74,0,60368
84,飛鏢運動推廣交流,70,0,60589
85,台中市,68,0,60569
86,高雄市,67,0,60571
87,台南市,67,0,60570
88,中華歷史相關遊戲,65,0,60318
89,迪士尼電影動畫系列綜合板,64,0,60600
90,影像處理製作技巧,64,0,60427
91,屏東板,63,4,60579
92,嘉義板,63,1,60578
93,星座交流,62,0,60566
94,大眾交通討論板,62,0,60586
95,奇幻文學與遊戲,59,0,60215
96,花蓮板,55,0,60581
97,光線槍射擊遊戲,53,0,60218
98,新竹板,52,0,60573
99,綜合運動板,51,0,60540
100,SQUARE ENIX,51,0,60071
101,SCP 基金會綜合討論,51,0,22580
102,校園生活,50,0,60556
103,APP 軟體交流,48,0,60593
104,魔術方塊,47,0,60532
105,心理測驗綜合討論,45,0,60217
106,養成網頁遊戲～寵物愛好者,44,0,60306
107,新北市,42,0,60568
108,台北市,40,0,60567
109,澎湖板,39,0,60583
110,省錢板,38,0,60563
111,巴哈勇者造型創作技巧討論板,38,0,60153
112,基隆板,38,0,60585
113,血肉之戰（Flesh and Blood）,37,0,71362
114,海外遊戲先鋒板,37,0,60543
115,流行娛樂特區,37,0,60434
116,Line 機器人綜合遊戲（塔帕世界）,37,0,37220
117,西洋綜藝影劇,36,0,60538
118,港澳地區板,36,0,60519
119,桃園板,36,0,60572
120,彰化板,36,0,60575
