rank,title,popularity,article,bsn
1,SD 鋼彈 G 世代 永恆,197412,74,74906
2,鳴潮,174356,74,74934
3,明日方舟：終末地,133060,74,74604
4,神魔之塔,122252,113,23805
5,原神,105207,54,36730
6,崩壞：星穹鐵道,93024,319,72822
7,棕色塵埃 2,79035,25,76207
8,勝利女神：妮姬,77705,84,36390
9,天堂 Mobile,70876,21,25908
10,貓咪大戰爭（にゃんこ大戦争）,68773,20,23772
11,辟邪除妖 Variants Daphne,48529,11,70180
12,RO 仙境傳說：世界之旅,44628,20,83054
13,卡厄思夢境,34487,8,80099
14,絕區零,32155,23,74860
15,Fate/Grand Order,31035,36,26742
16,Pikmin Bloom,30034,17,72889
17,三國志•戰略版,29319,4,36815
18,怪物彈珠,28634,15,25052
19,七大罪：Origin,28312,16,74141
20,明日方舟,28249,10,33651
21,Monster Hunter Now,26748,13,77414
22,碧藍航線,24360,11,32550
23,蔚藍檔案,22295,15,38898
24,星之救援者 StarSavior,22244,5,81995
25,Pokemon GO,21497,5,29659
26,Another Eden：穿越時空的貓,20950,18,29220
27,全境封鎖：曙光,19466,20,75244
28,女神異聞錄：夜幕魅影,19054,8,71034
29,RO 仙境傳說：愛如初見 Classic,16887,14,84500
30,寶可夢集換式卡牌遊戲口袋版,16669,24,79688
31,星塔旅人,15584,10,81566
32,傳說對決 Arena of Valor,14492,20,30518
33,最後的克勞迪亞,14471,8,35735
34,煙雨江湖,13949,7,71402
35,闇影詩章 Shadowverse,13304,10,29330
36,心動小鎮,13110,7,75403
37,楓之谷 M,13089,3,29461
38,塵白禁域,12826,3,72111
39,七騎士 RE:BIRTH,12777,9,79741
40,超異域公主連結☆Re:Dive,11924,29,30861
41,天堂 W,11409,0,71905
42,信長之野望 真戰,11345,8,82869
43,MLB：9 局職棒 系列,10358,12,31114
44,魔靈召喚,10304,8,26380
45,第七史詩,10078,6,34880
46,少女前線 2：追放,10031,24,70502
47,賽馬娘Pretty Derby,9556,9,34421
48,楓之谷：放置冒險記,9153,2,82899
49,Pokémon Sleep,9043,26,36685
50,杖劍傳說：坎斯汀之約,8919,1,80389
51,薑餅人王國,8719,3,70199
52,碧藍幻想 系列,8663,36,25204
53,異環,8624,19,80679
54,鈴蘭之劍：爲這和平的世界,8440,3,71838
55,鐳明閃擊,8278,45,80864
56,緋染天空 Heaven Burns Red,8066,17,37697
57,運氣拼輸贏,7821,1,80385
58,重返未來：1999,7749,11,75028
59,寒霜啟示錄,7277,1,76999
60,BanG Dream！少女樂團派對,7222,2,31877
61,嘟嘟臉惡作劇,6971,7,78781
62,夢幻模擬戰 手機版,6896,3,33596
63,Limbus Company,6843,6,73052
64,同盟塔防戰,6758,4,81508
65,Kingshot,6663,1,82382
66,荒野亂鬥,6269,3,32407
67,XXL 猛漢町,6261,4,80107
68,DRAGON BALL Z -七龍珠爆裂激戰-,5912,2,27096
69,寶可夢大師,5626,3,36673
70,世界計畫 繽紛舞台！ feat. 初音未來,5572,2,37505
71,逆水寒,5384,4,77001
72,MLB 勁旅對決,5230,6,77583
73,英雄聯盟：聯盟戰棋,5152,0,38053
74,守望傳說 Guardian Tales,5039,1,38113
75,魔御：STAR DIVE,4671,0,81457
76,蔚藍星球：國王很忙,4437,2,83538
77,魔法少女小圓 Magia Exedra（原：魔法紀錄）,4435,5,31057
78,Rogue with the Dead - 亡途轉生,4411,0,81808
79,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,4402,2,37657
80,三國：謀定天下,4351,0,83812
81,卡皮巴拉 Go,4095,2,81254
82,VAMPIR：血之繼承者,4088,1,83065
83,英雄聯盟：激鬥峽谷,3980,1,37459
84,勇者來開團,3899,0,84046
85,克魯賽德戰記 Crusaders Quest,3868,0,27586
86,龍族拼圖 Puzzle & Dragons,3835,3,22153
87,忘卻前夜 Morimens,3773,2,78829
88,天地劫 手機版,3716,0,38462
89,英雄傳說 卡卡布三部曲,3633,1,80736
90,全民打棒球 Pro,3606,1,39283
91,咒術迴戰 幻影夜行,3597,1,71515
92,我想成為影之強者！Master of Garden,3550,4,75993
93,獵人 HUNTER×HUNTER NEN×SURVIVOR,3536,7,83777
94,忍者喵喵：保衛村莊,3503,1,80326
95,龍息：神寂,3424,10,77662
96,RO 新世代：攜手同行,3312,1,37030
97,遺忘之劍,3309,1,80652
98,RAID : Shadow Legends,3197,6,36208
99,鎖鏈戰記 CHAIN CHRONICLE,3190,2,24520
100,全明星街球派對,3132,0,79697
101,召喚圖板 Summons Board,3108,2,25691
102,部落衝突：皇室戰爭,3021,1,29712
103,交錯戰線,3019,4,79104
104,跑跑薑餅人：烤箱大逃亡,2956,3,31023
105,Hero Siege,2880,1,25288
106,Legend of Ymir,2854,38,73362
107,弓箭傳說 系列,2804,2,36683
108,救世者之樹M,2795,1,74968
109,Evil Hunter Tycoon 獵魔村物語,2760,0,38066
110,遊戲王 決鬥聯盟,2716,1,29618
111,魔力寶貝：重返法蘭,2654,2,84025
112,RO 仙境傳說：守護永恆的愛 Classic,2654,2,82344
113,新三國志曹操傳,2604,1,83073
114,二重螺旋,2549,1,78855
115,LINE Rangers 銀河特攻隊,2526,2,25967
116,天堂 2 M,2488,1,33316
117,瑪奇 Mobile,2464,0,32564
118,eBaseball : MLB PRO SPIRIT,2460,1,81329
119,劍與遠征：啟程,2456,0,75975
120,我獨自升級：ARISE,2400,3,77218
