rank,title,popularity,article,bsn
1,鳴潮,279506,209,74934
2,異環,237884,146,80679
3,勝利女神：妮姬,88534,53,36390
4,SD 鋼彈 G 世代 永恆,84075,38,74906
5,棕色塵埃 2,77742,23,76207
6,卡厄思夢境,77701,25,80099
7,神魔之塔,75336,62,23805
8,原神,71968,52,36730
9,勇者鬥惡龍 破限亂鬥,70287,27,83661
10,明日方舟：終末地,70053,49,74604
11,Fate/Grand Order,68903,77,26742
12,崩壞：星穹鐵道,59459,43,72822
13,貓咪大戰爭（にゃんこ大戦争）,52080,3,23772
14,辟邪除妖 Variants Daphne,41206,25,70180
15,蔚藍檔案,36062,15,38898
16,天堂 Mobile,36050,8,25908
17,絕區零,35503,19,74860
18,Pikmin Bloom,27475,9,72889
19,權力遊戲：國王大道,26576,49,81266
20,RO 仙境傳說：世界之旅,25234,3,83054
21,寶可夢集換式卡牌遊戲口袋版,24384,43,79688
22,怪物彈珠,23426,12,25052
23,碧藍航線,23136,11,32550
24,Monster Hunter Now,22537,3,77414
25,明日方舟,21785,24,33651
26,Pokemon GO,20256,5,29659
27,傳說對決 Arena of Valor,19613,199,30518
28,天堂 W,18090,1,71905
29,少女前線 2：追放,17984,17,70502
30,點點英雄：骰子傳說,16839,14,85135
31,星之救援者 StarSavior,16732,2,81995
32,煙雨江湖,14759,3,71402
33,地牢深處 Dungeon Within,13632,5,85358
34,闇影詩章 Shadowverse,12611,4,29330
35,七騎士 RE:BIRTH,12562,13,79741
36,無盡輪迴：鬼域摸金,12545,10,85166
37,塵白禁域,12205,4,72111
38,星塔旅人,11910,12,81566
39,鬼雄三國：主公有夠鬼,11848,17,85099
40,楓之谷 M,11307,1,29461
41,NBA 王朝崛起,10411,42,85221
42,超異域公主連結☆Re:Dive,10316,28,30861
43,楓之谷：放置冒險記,10052,2,82899
44,心動小鎮,10007,5,75403
45,MLB：9 局職棒 系列,9444,3,31114
46,劍與遠征：啟程,9425,2,75975
47,第七史詩,9245,5,34880
48,Limbus Company,9052,5,73052
49,緋染天空 Heaven Burns Red,8613,7,37697
50,碧藍幻想 系列,8279,16,25204
51,Another Eden：穿越時空的貓,8245,2,29220
52,夢幻模擬戰 手機版,7968,1,33596
53,運氣拼輸贏,7936,3,80385
54,杖劍傳說：坎斯汀之約,7916,1,80389
55,緋紅的神約 Echocalypse,7852,6,75058
56,三國志•戰略版,7519,0,36815
57,寒霜啟示錄,7422,0,76999
58,鈴蘭之劍：爲這和平的世界,7267,2,71838
59,女神異聞錄：夜幕魅影,7112,6,71034
60,Pokémon Sleep,7084,16,36685
61,全境封鎖：曙光,6787,0,75244
62,Bleach：刀鳴,6783,13,78017
63,賽馬娘Pretty Derby,6681,3,34421
64,荒野亂鬥,6575,3,32407
65,Kingshot,6343,2,82382
66,忘卻前夜 Morimens,6227,2,78829
67,世界計畫 繽紛舞台！ feat. 初音未來,6149,2,37505
68,最後的克勞迪亞,5620,1,35735
69,信長之野望 真戰,5506,3,82869
70,嘟嘟臉惡作劇,5352,1,78781
71,XXL 猛漢町,5296,2,80107
72,逆水寒,5036,3,77001
73,Rogue with the Dead - 亡途轉生,4938,0,81808
74,魔靈召喚,4829,2,26380
75,薑餅人王國,4680,2,70199
76,卡皮巴拉 Go,4660,6,81254
77,天地劫 手機版,4570,1,38462
78,重返未來：1999,4474,3,75028
79,七大罪：Origin,4365,2,74141
80,魔御：STAR DIVE,4315,5,81457
81,英雄聯盟：聯盟戰棋,4150,8,38053
82,學園偶像大師,4031,2,79730
83,龍族拼圖 Puzzle & Dragons,4013,1,22153
84,RO 新世代：攜手同行,3916,0,37030
85,藍色星原：旅謠,3891,3,79865
86,遊戲王 決鬥聯盟,3713,3,29618
87,白貓 Project,3693,2,26686
88,MLB 勁旅對決,3438,1,77583
89,寶可夢大師,3348,2,36673
90,DRAGON BALL Z -七龍珠爆裂激戰-,3337,2,27096
91,蔚藍星球：國王很忙,3308,0,83538
92,同盟塔防戰,3283,3,81508
93,暗黑破壞神：永生不朽,3158,1,35531
94,弓箭傳說 系列,3107,1,36683
95,RAID : Shadow Legends,3105,3,36208
96,問答 RPG 魔法使與黑貓維茲,3072,6,25730
97,守望傳說 Guardian Tales,3053,2,38113
98,我獨自升級：ARISE,2960,1,77218
99,咒術迴戰 幻影夜行,2945,1,71515
100,三國：謀定天下,2888,0,83812
101,忍者喵喵：保衛村莊,2879,3,80326
102,歧路旅人：大陸的霸者,2802,1,36225
103,RO仙境傳說：守護永恆的愛,2795,1,28924
104,魔法少女小圓 Magia Exedra（原：魔法紀錄）,2787,1,31057
105,仙逆 M,2780,0,85478
106,召喚圖板 Summons Board,2743,1,25691
107,部落衝突：皇室戰爭,2720,0,29712
108,獵人 HUNTER×HUNTER NEN×SURVIVOR,2650,0,83777
109,英雄傳說 卡卡布三部曲,2645,1,80736
110,Evil Hunter Tycoon 獵魔村物語,2642,1,38066
111,新熱血江湖：世界,2535,6,84232
112,BanG Dream！少女樂團派對,2423,2,31877
113,RO 仙境傳說：愛如初見 Classic,2405,0,84500
114,全明星街球派對,2272,2,79697
115,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,2215,0,70913
116,跑跑薑餅人：烤箱大逃亡,2201,1,31023
117,遺忘之劍,2186,2,80652
118,戰雙帕彌什,2186,0,37463
119,魔力寶貝：重返法蘭,2153,0,84025
120,黑色沙漠 MOBILE,2129,2,32841
