rank,title,popularity,article,bsn
1,電腦應用綜合討論,152803,66,60030
2,Steam 綜合討論板,56029,30,60599
3,綜合公仔玩具討論區,36933,9,60036
4,動漫相關綜合,17520,107,60037
5,影音視聽討論區,14954,4,60535
6,智慧型手機,14909,21,60559
7,ACG二手交易板,14206,88,60508
8,電影娛樂新視界,11447,6,60200
9,職場甘苦談,10213,9,60561
10,歡樂惡搞 KUSO,7689,13,60084
11,布袋戲文化綜合討論區,5208,0,867
12,模型技術與資訊,4963,8,60053
13,桌上角色扮演遊戲(TRPG)討論,4765,11,60429
14,汽機車討論,4735,2,60545
15,恐怖驚悚,4229,0,60201
16,野戰 (生存) 遊戲,3976,1,60534
17,電視遊樂器綜合討論區,3707,1,60001
18,講談說論,3594,11,60440
19,軍事策略,2829,2,60208
20,虛擬 Youtuber（Vtuber）,2785,11,60608
21,NBA 系列,2637,8,4373
22,酸甜苦辣留言板,2334,8,60091
23,世界之不可思議,1902,0,60433
24,繪畫與影像技術交流,1870,3,60143
25,VR 虛擬實境綜合討論,1822,0,60606
26,輕小說綜合,1446,15,60415
27,熱門美國影集,1231,4,60481
28,美少女遊戲,1182,1,60446
29,綜合實況討論板,1142,7,60592
30,女性向遊戲,1133,1,60480
31,空想奇談創作交流區,1050,6,60154
32,軍旅生活,916,1,60564
33,百合天國,830,0,60405
34,Cosplay 電漫角色扮演,781,0,60253
35,桌上遊戲 (BoardGame) 綜合討論,765,0,60537
36,手機與行動遊戲討論區,728,0,60059
37,香港漫畫板,712,0,60414
38,偽娘向上委員會,701,0,60552
39,VOCALOID 虛擬人聲,608,0,60499
40,小品遊戲分享討論,494,1,60183
41,樂器交流板,490,0,60598
42,日本綜藝影劇,453,0,60531
43,幸福寵物交流區,440,1,60546
44,偵探推理,412,0,60219
45,歐美動畫綜合討論,410,1,60605
46,超級大玩家～吃喝玩樂電玩族,405,0,60080
47,Unity 遊戲引擎,398,1,60602
48,往日遊戲,390,0,60230
49,聲優天地,352,0,60388
50,棒球運動推廣,350,0,60530
51,集換式卡牌遊戲（TCG）討論區,339,0,81445
52,NVIDIA 玩家交流區,336,0,60247
53,電漫蘿莉,314,4,60199
54,Dolls 人形,313,1,60471
55,程式設計板,308,0,60292
56,綜合武術交流,276,0,60444
57,綜合音樂板,270,1,60229
58,笑話板,268,0,60555
59,自行車,262,0,60562
60,攝影交流板,261,0,60549
61,烹飪技巧,244,1,60565
62,PC 線上遊戲綜合討論區,240,0,60520
63,PC Game 電腦遊戲綜合討論區,238,0,60507
64,BL 綜合討論,238,0,60198
65,電玩人求職中心,234,0,60490
66,八卦板,222,0,60553
67,外語討論板,213,0,60541
68,海外生活及旅遊相關,209,0,60497
69,樂高積木相關綜合,197,0,60584
70,圖書交流哈啦板,192,0,60286
71,巴哈姆特勇者造型哈啦板,180,0,60094
72,遊戲修改寶典,177,0,60041
73,韓國綜藝影劇,172,0,60536
74,日本歷史相關ACG(遊戲動漫),170,0,60238
75,網路購物交流,154,0,60554
76,獨立遊戲 Indie Game,154,0,60603
77,獸迷主題樂園,152,0,60604
78,中華歷史相關遊戲,152,0,60318
79,MMD 製作與技術交流,152,0,60610
80,陰屍路,146,0,20346
81,奇幻文學與遊戲,133,0,60215
82,心理測驗綜合討論,132,0,60217
83,光榮板,130,0,60022
84,迪士尼電影動畫系列綜合板,129,0,60600
85,國產遊戲綜合區,129,0,60402
86,武俠世界,125,0,60368
87,魔獸恩仇錄,123,0,60503
88,影像處理製作技巧,116,0,60427
89,網咖向上委員會,114,0,60355
90,AMD Fans 俱樂部,107,0,60152
91,台中市,96,0,60569
92,CSI 犯罪現場 系列,95,0,8092
93,SCP 基金會綜合討論,92,0,22580
94,SQUARE ENIX,91,0,60071
95,養成網頁遊戲～寵物愛好者,84,0,60306
96,嘉義板,81,0,60578
97,海外遊戲先鋒板,80,0,60543
98,飛鏢運動推廣交流,78,0,60589
99,流行娛樂特區,76,0,60434
100,桃園板,76,0,60572
101,新竹板,75,0,60573
102,星座交流,74,0,60566
103,大眾交通討論板,73,0,60586
104,魔術方塊,69,0,60532
105,家庭作業,68,0,60558
106,台南市,65,0,60570
107,光線槍射擊遊戲,65,0,60218
108,台北市,64,0,60567
109,運動類遊戲,63,0,60237
110,兩岸動漫遊戲交流板,63,0,60445
111,同人音樂,62,0,60523
112,綜合運動板,60,0,60540
113,新北市,60,0,60568
114,網路暨遊戲安全防護,57,0,60289
115,特文館寫作交流區,57,0,60156
116,校園生活,57,0,60556
117,港澳地區板,55,0,60519
118,日本歌曲與歌手,54,0,60601
119,高雄市,53,0,60571
120,JAM Project,53,0,60529
