rank,title,popularity,article,bsn
1,棕色塵埃 2,412226,94,76207
2,鳴潮,262224,165,74934
3,SD 鋼彈 G 世代 永恆,216849,67,74906
4,RO 仙境傳說：愛如初見 Classic,159077,85,84500
5,星之救援者 StarSavior,126307,73,81995
6,RO 仙境傳說：世界之旅,101831,53,83054
7,明日方舟：終末地,98041,66,74604
8,神魔之塔,91442,160,23805
9,勝利女神：妮姬,84394,57,36390
10,嘟嘟臉惡作劇,81794,20,78781
11,鐳明閃擊,77557,134,80864
12,崩壞：星穹鐵道,75648,68,72822
13,貓咪大戰爭（にゃんこ大戦争）,70595,8,23772
14,天堂 Mobile,62649,19,25908
15,怪物彈珠,52291,13,25052
16,七大罪：Origin,52171,57,74141
17,絕區零,49179,35,74860
18,辟邪除妖 Variants Daphne,43651,10,70180
19,天堂 W,43569,7,71905
20,原神,41500,12,36730
21,寶可夢集換式卡牌遊戲口袋版,39304,95,79688
22,卡厄思夢境,29932,18,80099
23,Monster Hunter Now,27755,16,77414
24,明日方舟,26617,15,33651
25,MLB：9 局職棒 系列,24748,11,31114
26,蔚藍檔案,23572,11,38898
27,Pokemon GO,23447,7,29659
28,闇影詩章 Shadowverse,22391,20,29330
29,緋染天空 Heaven Burns Red,22174,11,37697
30,七騎士 RE:BIRTH,22106,15,79741
31,心動小鎮,21211,9,75403
32,Fate/Grand Order,21065,5,26742
33,Pikmin Bloom,20742,22,72889
34,RO仙境傳說：愛如初見（Ragnarok ORIGIN）,20364,2,37657
35,少女前線 2：追放,17632,30,70502
36,傳說對決 Arena of Valor,15946,23,30518
37,碧藍航線,15825,8,32550
38,煙雨江湖,11927,5,71402
39,DISSIDIA DUELLUM FINAL FANTASY,11809,7,83889
40,最後的克勞迪亞,11559,3,35735
41,VAMPIR：血之繼承者,10657,5,83065
42,勇者來開團,9347,0,84046
43,寶可夢大師,9228,4,36673
44,塵白禁域,9126,5,72111
45,第七史詩,9092,2,34880
46,賽馬娘Pretty Derby,9087,8,34421
47,超異域公主連結☆Re:Dive,8942,29,30861
48,杖劍傳說：坎斯汀之約,8681,7,80389
49,碧藍幻想 系列,8561,16,25204
50,天地劫 手機版,8545,4,38462
51,三國志•戰略版,8412,1,36815
52,英雄傳說 卡卡布三部曲,8349,4,80736
53,夢幻模擬戰 手機版,8109,2,33596
54,運氣拼輸贏,7889,2,80385
55,Another Eden：穿越時空的貓,7754,4,29220
56,召喚圖板 Summons Board,7711,10,25691
57,咒術迴戰 幻影夜行,7637,4,71515
58,魔法少女小圓 Magia Exedra（原：魔法紀錄）,7601,2,31057
59,天堂 2 M,7562,5,33316
60,世界計畫 繽紛舞台！ feat. 初音未來,7393,1,37505
61,星塔旅人,7012,5,81566
62,龍族拼圖 Puzzle & Dragons,6974,2,22153
63,MLB 勁旅對決,6904,7,77583
64,三國：謀定天下,6866,3,83812
65,信長之野望 真戰,6776,6,82869
66,Last Origin,6687,0,36224
67,Limbus Company,6587,6,73052
68,重返未來：1999,6489,2,75028
69,楓之谷 M,6480,4,29461
70,鈴蘭之劍：爲這和平的世界,6438,2,71838
71,XXL 猛漢町,6398,2,80107
72,忍者喵喵：保衛村莊,6279,4,80326
73,Kingshot,6266,3,82382
74,異環,6150,54,80679
75,寒霜啟示錄,6035,0,76999
76,Pokémon Sleep,6005,15,36685
77,楓之谷：放置冒險記,5922,1,82899
78,遺忘之劍,5847,2,80652
79,洛克王國,5844,0,73534
80,蔚藍星球：國王很忙,5292,9,83538
81,遊戲王 決鬥聯盟,5275,6,29618
82,薑餅人王國,5231,4,70199
83,LINE Rangers 銀河特攻隊,5184,0,25967
84,逆水寒,5144,0,77001
85,DRAGON BALL Z -七龍珠爆裂激戰-,4917,1,27096
86,荒野亂鬥,4890,16,32407
87,卡皮巴拉 Go,4657,5,81254
88,Rogue with the Dead - 亡途轉生,4364,2,81808
89,英雄聯盟：激鬥峽谷,4239,6,37459
90,新三國志曹操傳,4169,1,83073
91,女神異聞錄：夜幕魅影,4077,3,71034
92,希望 M ON CROSS,4014,7,84558
93,全明星街球派對,4013,7,79697
94,鎖鏈戰記 CHAIN CHRONICLE,3923,1,24520
95,巔峰極速 Racing Master,3811,5,70804
96,魔靈召喚,3810,1,26380
97,奧丁：神叛,3792,1,38601
98,RO 仙境傳說：守護永恆的愛 Classic,3782,1,82344
99,RO 新世代：攜手同行,3562,0,37030
100,RAID : Shadow Legends,3510,5,36208
101,同盟塔防戰,3495,1,81508
102,我想成為影之強者！Master of Garden,3424,1,75993
103,弓箭傳說 系列,3336,4,36683
104,我獨自升級：ARISE,3271,6,77218
105,決勝之心,3225,7,84753
106,黑色沙漠 MOBILE,3071,1,32841
107,咻咻史萊姆,3051,2,84749
108,守望傳說 Guardian Tales,2977,3,38113
109,全民打棒球 Pro,2916,0,39283
110,忘卻前夜 Morimens,2854,1,78829
111,eBaseball : MLB PRO SPIRIT,2852,1,81329
112,英雄聯盟：聯盟戰棋,2817,2,38053
113,七大罪：光與暗之交戰,2796,32,34342
114,歧路旅人：大陸的霸者,2777,0,36225
115,石器時代：放置冒險,2747,1,83082
116,BanG Dream！少女樂團派對,2683,2,31877
117,部落衝突：皇室戰爭,2671,3,29712
118,獵人 HUNTER×HUNTER NEN×SURVIVOR,2668,1,83777
119,星之後裔 : Knights of Veda,2657,3,70797
120,二重螺旋,2649,2,78855
