rank,title,popularity,article,bsn
1,鳴潮,180405,99,74934
2,異環,163306,108,80679
3,棕色塵埃 2,129117,68,76207
4,SD 鋼彈 G 世代 永恆,110089,22,74906
5,勝利女神：妮姬,109622,65,36390
6,闇影詩章 Shadowverse,96033,41,29330
7,神魔之塔,87393,42,23805
8,貓咪大戰爭（にゃんこ大戦争）,77613,4,23772
9,原神,74743,56,36730
10,賽馬娘Pretty Derby,64407,342,34421
11,絕區零,62267,44,74860
12,天堂 Mobile,53491,21,25908
13,明日方舟：終末地,48907,48,74604
14,RO 仙境傳說：世界之旅,39965,13,83054
15,蔚藍檔案,37836,23,38898
16,Fate/Grand Order,36346,43,26742
17,崩壞：星穹鐵道,30150,8,72822
18,怪物彈珠,29331,106,25052
19,龍村 3,28355,15,85385
20,明日方舟,26811,15,33651
21,Pokemon GO,25555,6,29659
22,JUMP 全明星亂鬥,24999,42,84902
23,少女前線 2：追放,23776,96,70502
24,辟邪除妖 Variants Daphne,23231,13,70180
25,卡厄思夢境,20185,6,80099
26,瑞利昂 (RELLION)：NPC 的生存記,20160,2,85516
27,三國志•戰略版,19962,2,36815
28,傳說對決 Arena of Valor,17693,34,30518
29,碧藍幻想 系列,17550,25,25204
30,RO 仙境傳說 3,16925,13,81475
31,Pikmin Bloom,16757,8,72889
32,Monster Hunter Now,13813,7,77414
33,超異域公主連結☆Re:Dive,13238,21,30861
34,天堂 W,13106,3,71905
35,勇者鬥惡龍 破限亂鬥,12602,4,83661
36,楓之谷 M,12597,4,29461
37,瑪奇 Mobile,12510,26,32564
38,煙雨江湖,12351,2,71402
39,第七史詩,12188,10,34880
40,碧藍航線,9866,4,32550
41,星之救援者 StarSavior,9856,2,81995
42,寶可夢集換式卡牌遊戲口袋版,9482,8,79688
43,女神異聞錄：夜幕魅影,9290,8,71034
44,心動小鎮,9100,5,75403
45,雙面神姬,8747,25,85535
46,Another Eden：穿越時空的貓,8694,4,29220
47,DRAGON BALL Z -七龍珠爆裂激戰-,8628,9,27096
48,XXL 猛漢町,8498,2,80107
49,信長之野望 真戰,8354,1,82869
50,楓之谷：放置冒險記,8121,1,82899
51,忘卻前夜 Morimens,7856,4,78829
52,Rogue with the Dead - 亡途轉生,7856,2,81808
53,寒霜啟示錄,7774,3,76999
54,荒野亂鬥,7041,13,32407
55,最後的克勞迪亞,7031,4,35735
56,七騎士 RE:BIRTH,6925,8,79741
57,寶可夢大師,6903,2,36673
58,像素深淵,6872,5,85250
59,嘟嘟臉惡作劇,6508,2,78781
60,鈴蘭之劍：爲這和平的世界,6438,4,71838
61,杖劍傳說：坎斯汀之約,6325,1,80389
62,Bleach：刀鳴,6158,10,78017
63,生存 33 天,6130,0,85588
64,Pokémon Sleep,6035,11,36685
65,RO 新世代：攜手同行,5878,2,37030
66,緋染天空 Heaven Burns Red,5853,7,37697
67,天地劫 手機版,5831,3,38462
68,世界計畫 繽紛舞台！ feat. 初音未來,5802,3,37505
69,運氣拼輸贏,5759,1,80385
70,Kingshot,5688,1,82382
71,星塔旅人,5665,2,81566
72,夢幻模擬戰 手機版,5249,1,33596
73,魔靈召喚,4896,2,26380
74,MLB：9 局職棒 系列,4771,3,31114
75,點點英雄：骰子傳說,4630,1,85135
76,逆水寒,4592,0,77001
77,Limbus Company,4346,1,73052
78,龍族拼圖 Puzzle & Dragons,4344,0,22153
79,二重螺旋,4178,5,78855
80,托蘭異世錄 Toram Online RPG,4120,2,28271
81,暗黑破壞神：永生不朽,4027,0,35531
82,歧路旅人：大陸的霸者,3900,3,36225
83,MLB 勁旅對決,3531,3,77583
84,遊戲王 決鬥聯盟,3493,5,29618
85,三國：謀定天下,3447,2,83812
86,重返未來：1999,3432,0,75028
87,初心者傳說：夢境大冒險,3400,7,85537
88,白貓 Project,3398,2,26686
89,Evil Hunter Tycoon 獵魔村物語,3336,0,38066
90,權力遊戲：國王大道,3264,6,81266
91,召喚圖板 Summons Board,3221,1,25691
92,克魯賽德戰記 Crusaders Quest,3186,1,27586
93,部落衝突：皇室戰爭,3172,1,29712
94,劍與遠征：啟程,3066,0,75975
95,忍者喵喵：保衛村莊,3055,1,80326
96,魔法少女小圓 Magia Exedra（原：魔法紀錄）,3026,6,31057
97,全明星街球派對,2928,3,79697
98,薑餅人王國,2894,0,70199
99,問答 RPG 魔法使與黑貓維茲,2814,1,25730
100,同盟塔防戰,2789,1,81508
101,BLEACH 死神 Brave Souls,2788,0,27808
102,七大罪：Origin,2787,1,74141
103,鎖鏈戰記 CHAIN CHRONICLE,2739,2,24520
104,超時空街球對決,2716,1,85216
105,英雄聯盟：聯盟戰棋,2714,2,38053
106,戰雙帕彌什,2695,3,37463
107,BanG Dream！少女樂團派對,2690,0,31877
108,RAID : Shadow Legends,2619,0,36208
109,全境封鎖：曙光,2559,0,75244
110,緋紅的神約 Echocalypse,2550,0,75058
111,我想成為影之強者！Master of Garden,2530,1,75993
112,RO仙境傳說：守護永恆的愛,2502,0,28924
113,Crash Fever,2501,1,28611
114,弓箭傳說 系列,2461,1,36683
115,守望傳說 Guardian Tales,2385,1,38113
116,英雄傳說 卡卡布三部曲,2328,0,80736
117,Dungeon Slasher,2305,0,79453
118,崩壞 3rd,2297,1,31066
119,塵白禁域,2285,0,72111
120,戀與深空,2267,3,39445
