rank,title,popularity,article,bsn
1,鳴潮,403619,150,74934
2,SD 鋼彈 G 世代 永恆,154572,60,74906
3,棕色塵埃 2,148917,25,76207
4,異環,143494,125,80679
5,神魔之塔,104613,111,23805
6,勝利女神：妮姬,72982,56,36390
7,崩壞：星穹鐵道,68916,30,72822
8,貓咪大戰爭（にゃんこ大戦争）,66174,2,23772
9,原神,61490,67,36730
10,卡厄思夢境,60900,26,80099
11,Fate/Grand Order,55347,59,26742
12,蔚藍檔案,49405,33,38898
13,星之救援者 StarSavior,44396,23,81995
14,明日方舟：終末地,41248,27,74604
15,勇者鬥惡龍 破限亂鬥,35998,23,83661
16,天堂 Mobile,34306,14,25908
17,怪物彈珠,33829,44,25052
18,七騎士 RE:BIRTH,32721,23,79741
19,辟邪除妖 Variants Daphne,31993,11,70180
20,絕區零,29732,65,74860
21,RO 仙境傳說：世界之旅,27041,10,83054
22,鈴蘭之劍：爲這和平的世界,26853,27,71838
23,Pokemon GO,26600,10,29659
24,Pikmin Bloom,25986,11,72889
25,瑞利昂 (RELLION)：NPC 的生存記,24634,5,85516
26,天堂 W,23619,3,71905
27,寶可夢集換式卡牌遊戲口袋版,23258,51,79688
28,超時空街球對決,21985,35,85216
29,明日方舟,21815,9,33651
30,闇影詩章 Shadowverse,20327,13,29330
31,傳說對決 Arena of Valor,15787,19,30518
32,劍與遠征：啟程,15546,7,75975
33,碧藍航線,14804,8,32550
34,Monster Hunter Now,14784,6,77414
35,超異域公主連結☆Re:Dive,13991,28,30861
36,楓之谷 M,12719,2,29461
37,權力遊戲：國王大道,12573,16,81266
38,星塔旅人,11934,6,81566
39,運氣拼輸贏,11887,3,80385
40,緋染天空 Heaven Burns Red,11879,10,37697
41,少女前線 2：追放,11697,24,70502
42,煙雨江湖,11677,9,71402
43,賽馬娘Pretty Derby,11225,124,34421
44,第七史詩,10672,10,34880
45,忘卻前夜 Morimens,9294,5,78829
46,心動小鎮,8843,7,75403
47,楓之谷：放置冒險記,8773,1,82899
48,Limbus Company,8637,7,73052
49,三國志•戰略版,8484,0,36815
50,全境封鎖：曙光,7752,2,75244
51,魔靈召喚,7726,5,26380
52,白貓 Project,7452,5,26686
53,重返未來：1999,7217,5,75028
54,女神異聞錄：夜幕魅影,7193,7,71034
55,寶可夢大師,7138,2,36673
56,點點英雄：骰子傳說,7043,1,85135
57,地牢深處 Dungeon Within,7040,1,85358
58,Another Eden：穿越時空的貓,6805,1,29220
59,魔御：STAR DIVE,6752,8,81457
60,碧藍幻想 系列,6723,8,25204
61,夢幻模擬戰 手機版,6602,0,33596
62,逆水寒,6590,3,77001
63,荒野亂鬥,6547,1,32407
64,杖劍傳說：坎斯汀之約,6517,0,80389
65,MLB：9 局職棒 系列,6201,2,31114
66,天地劫 手機版,5959,4,38462
67,Pokémon Sleep,5950,13,36685
68,二重螺旋,5784,15,78855
69,青丘世界：緣起,5768,1,85071
70,DRAGON BALL Z -七龍珠爆裂激戰-,5735,9,27096
71,LINE Rangers 銀河特攻隊,5640,3,25967
72,英雄聯盟：聯盟戰棋,5440,11,38053
73,無盡輪迴：鬼域摸金,5398,3,85166
74,信長之野望 真戰,5206,6,82869
75,Rogue with the Dead - 亡途轉生,5174,5,81808
76,塵白禁域,5124,1,72111
77,召喚圖板 Summons Board,5075,6,25691
78,世界計畫 繽紛舞台！ feat. 初音未來,5010,1,37505
79,鋼嵐,4977,10,78998
80,XXL 猛漢町,4848,1,80107
81,嘟嘟臉惡作劇,4729,5,78781
82,寒霜啟示錄,4688,0,76999
83,復活邪神 Re ; universe,4363,7,35284
84,Raven2：渡鴉,4152,8,74144
85,天堂 2 M,4118,2,33316
86,Kingshot,4108,2,82382
87,戰雙帕彌什,4103,12,37463
88,龍族拼圖 Puzzle & Dragons,4083,0,22153
89,遊戲王 決鬥聯盟,4079,1,29618
90,最後的克勞迪亞,4041,0,35735
91,我想成為影之強者！Master of Garden,4041,1,75993
92,MLB 勁旅對決,4018,6,77583
93,鬼雄三國：主公有夠鬼,4000,1,85099
94,七大罪：Origin,3891,2,74141
95,Bleach：刀鳴,3841,8,78017
96,忍者喵喵：保衛村莊,3785,3,80326
97,緋紅的神約 Echocalypse,3753,1,75058
98,RO 新世代：攜手同行,3634,0,37030
99,英雄傳說 卡卡布三部曲,3523,4,80736
100,三國：謀定天下,3509,1,83812
101,守望傳說 Guardian Tales,3444,3,38113
102,RAID : Shadow Legends,3388,3,36208
103,NBA 王朝崛起,3368,2,85221
104,薑餅人王國,3303,2,70199
105,瑪奇 Mobile,3263,4,32564
106,咒術迴戰 幻影夜行,3263,1,71515
107,卡皮巴拉 Go,3260,2,81254
108,BanG Dream！少女樂團派對,3241,5,31877
109,七大罪：光與暗之交戰,3163,2,34342
110,關於我轉生變成史萊姆這檔事 魔王與龍的建國譚,3155,2,70913
111,弓箭傳說 系列,3071,4,36683
112,同盟塔防戰,3003,2,81508
113,崩壞 3rd,2969,6,31066
114,車車屍搭普,2968,1,85398
115,Evil Hunter Tycoon 獵魔村物語,2949,2,38066
116,異域戰記,2932,1,73066
117,魔法少女小圓 Magia Exedra（原：魔法紀錄）,2924,3,31057
118,部落衝突：皇室戰爭,2717,0,29712
119,RO仙境傳說：守護永恆的愛,2540,0,28924
120,鎖鏈戰記 CHAIN CHRONICLE,2510,1,24520
