rank,title,popularity,article,bsn
1,電腦應用綜合討論,134803,56,60030
2,Steam 綜合討論板,59027,41,60599
3,綜合公仔玩具討論區,46978,24,60036
4,智慧型手機,18321,19,60559
5,影音視聽討論區,16627,9,60535
6,動漫相關綜合,15845,92,60037
7,ACG二手交易板,13172,99,60508
8,職場甘苦談,9638,12,60561
9,電影娛樂新視界,7606,5,60200
10,歡樂惡搞 KUSO,4964,14,60084
11,模型技術與資訊,4808,1,60053
12,布袋戲文化綜合討論區,4665,3,867
13,汽機車討論,4518,5,60545
14,野戰 (生存) 遊戲,3931,1,60534
15,軍事策略,3123,3,60208
16,電視遊樂器綜合討論區,3111,3,60001
17,虛擬 Youtuber（Vtuber）,2697,13,60608
18,酸甜苦辣留言板,2164,6,60091
19,講談說論,1950,14,60440
20,VR 虛擬實境綜合討論,1742,1,60606
21,恐怖驚悚,1419,0,60201
22,繪畫與影像技術交流,1391,3,60143
23,女性向遊戲,1379,0,60480
24,桌上角色扮演遊戲(TRPG)討論,1198,6,60429
25,輕小說綜合,1019,2,60415
26,世界之不可思議,864,1,60433
27,熱門美國影集,842,1,60481
28,偽娘向上委員會,825,0,60552
29,百合天國,716,11,60405
30,集換式卡牌遊戲（TCG）討論區,715,0,81445
31,美少女遊戲,686,0,60446
32,桌上遊戲 (BoardGame) 綜合討論,678,0,60537
33,綜合實況討論板,636,11,60592
34,手機與行動遊戲討論區,634,1,60059
35,NBA 系列,601,1,4373
36,Cosplay 電漫角色扮演,512,2,60253
37,軍旅生活,426,0,60564
38,香港漫畫板,424,0,60414
39,NVIDIA 玩家交流區,410,0,60247
40,程式設計板,370,0,60292
41,VOCALOID 虛擬人聲,360,1,60499
42,樂器交流板,336,0,60598
43,小品遊戲分享討論,333,0,60183
44,棒球運動推廣,325,0,60530
45,聲優天地,314,0,60388
46,PC 線上遊戲綜合討論區,296,0,60520
47,空想奇談創作交流區,283,6,60154
48,日本綜藝影劇,264,0,60531
49,幸福寵物交流區,246,1,60546
50,PC Game 電腦遊戲綜合討論區,240,0,60507
51,歐美動畫綜合討論,237,0,60605
52,偵探推理,222,1,60219
53,攝影交流板,208,0,60549
54,往日遊戲,208,2,60230
55,電漫蘿莉,199,10,60199
56,自行車,188,0,60562
57,Unity 遊戲引擎,187,0,60602
58,網路購物交流,172,0,60554
59,電玩人求職中心,166,0,60490
60,Dolls 人形,152,1,60471
61,MMD 製作與技術交流,126,0,60610
62,綜合武術交流,122,0,60444
63,海外生活及旅遊相關,113,0,60497
64,笑話板,109,0,60555
65,韓國綜藝影劇,108,0,60536
66,陰屍路,104,0,20346
67,八卦板,104,0,60553
68,遊戲修改寶典,101,0,60041
69,樂高積木相關綜合,97,0,60584
70,獨立遊戲 Indie Game,91,0,60603
71,超級大玩家～吃喝玩樂電玩族,90,0,60080
72,光榮板,88,0,60022
73,國產遊戲綜合區,87,0,60402
74,網咖向上委員會,86,0,60355
75,烹飪技巧,85,0,60565
76,奇幻文學與遊戲,83,0,60215
77,BL 綜合討論,80,0,60198
78,外語討論板,76,0,60541
79,影像處理製作技巧,61,0,60427
80,圖書交流哈啦板,61,0,60286
81,日本歷史相關ACG(遊戲動漫),60,0,60238
82,綜合音樂板,59,0,60229
83,飛鏢運動推廣交流,57,0,60589
84,獸迷主題樂園,55,0,60604
85,迪士尼電影動畫系列綜合板,54,0,60600
86,屏東板,52,0,60579
87,台南市,47,0,60570
88,CSI 犯罪現場 系列,45,0,8092
89,台中市,44,0,60569
90,高雄市,41,0,60571
91,養成網頁遊戲～寵物愛好者,39,0,60306
92,AMD Fans 俱樂部,39,0,60152
93,創夢－同人資訊情報誌,38,0,60357
94,中華歷史相關遊戲,38,1,60318
95,魔獸恩仇錄,37,0,60503
96,花蓮板,37,0,60581
97,Line 機器人綜合遊戲（塔帕世界）,37,0,37220
98,武俠世界,34,0,60368
99,綜合運動板,33,0,60540
100,校園生活,31,0,60556
101,魔術板,29,0,60588
102,網路暨遊戲安全防護,28,0,60289
103,SQUARE ENIX,26,0,60071
104,魔術方塊,25,0,60532
105,海外遊戲先鋒板,25,0,60543
106,桃園板,25,0,60572
107,心理測驗綜合討論,25,0,60217
108,宜蘭板,25,0,60580
109,星座交流,20,0,60566
110,巴哈姆特勇者造型哈啦板,20,0,60094
111,同人誌萬花筒,20,0,60377
112,巴哈姆特三年級學員部,19,0,60457
113,台北市,19,0,60567
114,港澳地區板,17,0,60519
115,新竹板,17,0,60573
116,光線槍射擊遊戲,17,0,60218
117,流行娛樂特區,16,0,60434
118,新北市,16,0,60568
119,巴哈姆特二年級學員部,16,0,60456
120,彰化板,15,0,60575
