rank,title,popularity,article,bsn
1,電腦應用綜合討論,160649,56,60030
2,Steam 綜合討論板,66028,23,60599
3,綜合公仔玩具討論區,39450,9,60036
4,動漫相關綜合,17792,120,60037
5,智慧型手機,17334,7,60559
6,影音視聽討論區,17192,5,60535
7,職場甘苦談,13422,5,60561
8,ACG二手交易板,12382,105,60508
9,電影娛樂新視界,9825,7,60200
10,歡樂惡搞 KUSO,7595,8,60084
11,模型技術與資訊,5390,1,60053
12,汽機車討論,5361,3,60545
13,布袋戲文化綜合討論區,5026,2,867
14,講談說論,3777,9,60440
15,野戰 (生存) 遊戲,3462,1,60534
16,軍事策略,3442,5,60208
17,電視遊樂器綜合討論區,3165,0,60001
18,酸甜苦辣留言板,2620,2,60091
19,虛擬 Youtuber（Vtuber）,2585,10,60608
20,VR 虛擬實境綜合討論,2487,0,60606
21,繪畫與影像技術交流,2171,1,60143
22,恐怖驚悚,1879,2,60201
23,桌上角色扮演遊戲(TRPG)討論,1853,3,60429
24,世界之不可思議,1515,0,60433
25,美少女遊戲,1384,5,60446
26,NBA 系列,1340,1,4373
27,輕小說綜合,1328,2,60415
28,熱門美國影集,1150,0,60481
29,偽娘向上委員會,1035,3,60552
30,綜合實況討論板,1025,3,60592
31,女性向遊戲,898,0,60480
32,歐美動畫綜合討論,847,3,60605
33,軍旅生活,809,0,60564
34,桌上遊戲 (BoardGame) 綜合討論,782,1,60537
35,空想奇談創作交流區,736,6,60154
36,百合天國,734,1,60405
37,手機與行動遊戲討論區,633,0,60059
38,集換式卡牌遊戲（TCG）討論區,611,0,81445
39,香港漫畫板,520,0,60414
40,小品遊戲分享討論,482,0,60183
41,樂器交流板,480,0,60598
42,VOCALOID 虛擬人聲,480,1,60499
43,NVIDIA 玩家交流區,448,0,60247
44,日本綜藝影劇,420,0,60531
45,幸福寵物交流區,417,1,60546
46,Cosplay 電漫角色扮演,416,0,60253
47,程式設計板,396,0,60292
48,偵探推理,364,0,60219
49,攝影交流板,326,0,60549
50,往日遊戲,316,0,60230
51,Dolls 人形,315,1,60471
52,棒球運動推廣,312,1,60530
53,自行車,302,0,60562
54,聲優天地,302,0,60388
55,Unity 遊戲引擎,295,0,60602
56,電玩人求職中心,293,0,60490
57,綜合武術交流,270,0,60444
58,PC 線上遊戲綜合討論區,267,0,60520
59,電漫蘿莉,238,2,60199
60,PC Game 電腦遊戲綜合討論區,228,0,60507
61,超級大玩家～吃喝玩樂電玩族,222,0,60080
62,八卦板,216,0,60553
63,獨立遊戲 Indie Game,213,0,60603
64,外語討論板,213,0,60541
65,樂高積木相關綜合,207,0,60584
66,網路購物交流,204,1,60554
67,綜合音樂板,195,0,60229
68,烹飪技巧,189,0,60565
69,韓國綜藝影劇,188,1,60536
70,巴哈姆特勇者造型哈啦板,184,0,60094
71,笑話板,183,0,60555
72,海外生活及旅遊相關,183,0,60497
73,BL 綜合討論,182,0,60198
74,陰屍路,179,0,20346
75,圖書交流哈啦板,178,1,60286
76,國產遊戲綜合區,177,0,60402
77,遊戲修改寶典,171,0,60041
78,日本歷史相關ACG(遊戲動漫),137,0,60238
79,影像處理製作技巧,135,0,60427
80,奇幻文學與遊戲,130,0,60215
81,光榮板,130,0,60022
82,獸迷主題樂園,128,0,60604
83,MMD 製作與技術交流,128,0,60610
84,中華歷史相關遊戲,127,0,60318
85,迪士尼電影動畫系列綜合板,125,0,60600
86,魔獸恩仇錄,122,0,60503
87,心理測驗綜合討論,119,0,60217
88,屏東板,118,0,60579
89,AMD Fans 俱樂部,118,0,60152
90,養成網頁遊戲～寵物愛好者,116,0,60306
91,網咖向上委員會,114,0,60355
92,CSI 犯罪現場 系列,109,0,8092
93,SQUARE ENIX,97,0,60071
94,校園生活,96,0,60556
95,台南市,91,0,60570
96,APP 軟體交流,91,0,60593
97,台中市,90,0,60569
98,武俠世界,87,0,60368
99,桃園板,84,0,60572
100,光線槍射擊遊戲,84,0,60218
101,飛鏢運動推廣交流,82,0,60589
102,嘉義板,80,0,60578
103,兩岸動漫遊戲交流板,75,0,60445
104,網路暨遊戲安全防護,71,0,60289
105,港澳地區板,71,0,60519
106,魔術方塊,70,0,60532
107,新竹板,70,0,60573
108,彰化板,70,0,60575
109,寶寶天地,69,0,70091
110,海外遊戲先鋒板,67,0,60543
111,新北市,67,0,60568
112,流行娛樂特區,66,0,60434
113,花蓮板,65,0,60581
114,家庭作業,65,0,60558
115,特文館寫作交流區,64,0,60156
116,星座交流,64,0,60566
117,日本歌曲與歌手,62,0,60601
118,巴哈勇者造型創作技巧討論板,60,0,60153
119,綜合運動板,59,0,60540
120,SCP 基金會綜合討論,58,0,22580
